,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Class
0,1.0,0.7181465445341075,0.5461938440106451,0.4234494902394772,0.4007126396416254,0.3714905415121166,0.3482395900001052,0.38944561606845696,0.40725183208525095,0.34243044680818,0.33783506900923044,0.4556175809738363,0.1879541562853433,0.14771996257849196,0.10754606726524685,0.1292464883839557,0.11585689770168983,0.019419723777048148,0.06409611650261127,0.09854353604848143,0.024042391499449423,0.10222608287392632,0.02654345984325346,0.1382104716633421,0.10111398561650731,0.13333143693239435,0.09260354659821246,0.0,0.0032145481626173478,0
1,0.7586160454472974,0.631535938682191,0.5459914690361813,0.6663706022649762,0.6715672697955881,0.6467963005694912,0.6713505090082208,0.6216721064084254,0.6593778001107466,0.6894024675050332,0.665397870037566,0.6825443648149019,0.3321309788459246,0.2974954139589556,0.3293749790217362,0.30850881177349265,0.38700121866295945,0.6400427472271417,0.4919371612438397,0.6349774188257697,0.5919773415643306,0.6948693693998393,0.6767303207456052,1.0,0.2635250969902643,0.09038999504247158,0.03373493188766474,0.0,0.04283431096132517,0
2,0.1945569011490349,0.0,0.06532099813760794,0.1474183670516993,0.1350104236360039,0.05856221104666304,0.13836555187683786,0.15259393988390002,0.030047289942153554,0.2515182682478212,0.4124290081269564,0.5839971641539918,0.9010811996104238,0.9090212016228278,0.6400444261815466,0.8309067374568926,0.7887629532103944,0.7470458244028393,0.533183927523325,0.7168695318138489,0.6442050996997182,0.7573064862616121,1.0,0.7098020878094076,0.6958781904434801,0.8766653187232833,0.9037346049317492,0.7683719099114441,0.6230664530921146,0
3,0.7890612278162337,0.7831618867028283,0.7148361539242103,1.0,0.45312960243707323,0.3181583189835493,0.3180018337876618,0.3856397627612864,0.2949499149898287,0.3442239777673848,0.2864897181394497,0.3595908060591455,0.0,0.21935647191128282,0.43429384785234504,0.3947519404526929,0.3855080392538923,0.38005312379650036,0.37864901698193876,0.37899221655079884,0.37873640098406725,0.37899221655079884,0.37873640098406725,0.5338757156947622,0.41226390196470675,0.4051167885954925,0.4080318544380077,0.4070982640567564,0.40798004411954025,0
4,0.07477941444045655,0.053182836788547405,0.06305405334262204,0.0,0.006541813564261645,0.03839127295162825,0.06810970040601916,0.09635065272642507,0.38237869287608817,0.31739401556037095,0.3277164033869937,0.3733750236040585,0.3833365826627535,0.39407919461757146,0.4484541143128489,0.5677254528125069,0.6452130833364187,0.6444566913595331,1.0,0.8808762601351212,0.8820034264975263,0.9641076687466565,0.8415200131892924,0.7126033201735318,0.7019542103374015,0.7594334598829136,0.7618623056803919,0.7887253474695619,0.7852723831988406,0
5,0.5894787481215644,0.7496770213195418,0.9757806652210945,1.0,0.9737288538905489,0.8672617715436957,0.9543144227606888,0.6307455901262813,0.4809229383442357,0.46736161943729826,0.4232937522571376,0.7770368764838054,0.581181003831091,0.5863238193828693,0.638077490148504,0.5403833389454746,0.5357526154463415,0.31805027926739626,0.27347778011011314,0.2200936416309105,0.11895639099171262,0.11171976256576954,0.19764533592899625,0.3854586784724461,0.23448386777329233,0.0,0.16527660070406114,0.2596446133153165,0.19053245942922103,0
6,0.9444328731467948,1.0,0.9165634611125171,0.9299488754847971,0.9492640061276774,0.7950625127017332,0.8435947868028819,0.6959353421185739,0.7601792958474931,0.5660869202361738,0.5284066107063836,0.5383083211792012,0.31732614084668853,0.36036392099174464,0.19615813078861777,0.23838439867760997,0.2050642610300315,0.1786297143595732,0.2179645078273893,0.30156584495993854,0.24297412898432924,0.2243501982265741,0.18933269617861015,0.29618040269575374,0.17154021532819286,0.12924715269916476,0.09720763467447568,0.20923222784999496,0.0,0
7,0.5498098117689096,0.6039994639270105,0.6848905636338998,0.6406866901105701,0.6832209234320175,0.6890721417654646,0.7212377733292641,0.7442319157826489,0.785321339491901,0.7816707983052993,0.7968176406114509,1.0,0.20814183243082596,0.10983877125269714,0.1508197916234053,0.13386919799208385,0.11198821284075677,0.15677004733149147,0.32005214668743065,0.3356090460808474,0.3731633117385087,0.35713329937610183,0.3674279903834474,0.5665538539957993,0.11014084905274046,0.003913930232002372,0.11120510547416984,0.0,0.03136536981851634,0
8,0.5503976072611891,0.6537801180158453,0.5877903626536778,0.650373768446741,0.6323377342920935,0.6932991468261918,0.7133466328390909,0.8869989815485866,0.9649151695562637,0.9745546645548018,0.9980771011415897,1.0,0.4107587262587771,0.3705131731000364,0.43688496481965444,0.656356459750782,0.5093784784767337,0.510068514057977,0.5342628510035752,0.4781867451196007,0.543249110386526,0.44215561578027973,0.37845873191419344,0.46417252731276903,0.07931499048103774,0.155762992309036,0.27710405885855494,0.024970724875913675,0.0,0
9,1.0,0.7730864577947045,0.31919836450427397,0.16105578421078803,0.15905787173454655,0.19588418201732338,0.08090663609607418,0.24604955484511493,0.4249426199048969,0.38435996723708854,0.5516153490093529,0.751664585241258,0.24894885495075414,0.46460916718478984,0.39020891811841807,0.37433796913427386,0.12549935117868927,0.0,0.07085023022159476,0.17188338553214066,0.4012557022233523,0.47450060560885277,0.39514069462754264,0.5181922690233023,0.12549468257273588,0.25192475390903724,0.2247081035741303,0.19001409634091715,0.33836788863058587,0
10,0.8474197954405156,0.8833425417148248,0.888498821518823,0.7010825938373557,0.7864189260247656,0.8900006756299774,0.7791647704100626,0.5570394007368691,0.6428370608954026,0.5760818899360913,0.6067683794986181,1.0,0.08018370591824464,0.09923142259532369,0.11672359871008098,0.0,0.03571028446972946,0.18612879040952635,0.07132072796451894,0.30003223789452704,0.30646334597173563,0.32351578151212834,0.3128733035302105,0.744930572595166,0.3740044229467685,0.34101037428089853,0.401538196232309,0.4555391997760978,0.4881896113523396,0
