,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,Class
67,1189.9414,3206.5513,1143.7189,998.21875,1156.622,1683.728,1478.208,3100.3513,1685.0732,2048.307,2489.1555,1959.0713,1396.849,2668.7664,1265.0664,2455.0955,2248.3442,3834.8125,2419.4587,3075.8274,2109.6445,1972.2036,3000.4731,3041.1257,3552.6982,8851.512,11819.751,0
68,2346.4312,1788.4237,1480.745,2592.2278,1531.8341,1195.7422,1065.3643,662.9609,822.85547,654.5838,1905.2847,453.9386,414.85645,767.8393,505.50388,390.70154,1048.6824,1534.9785,4688.9897,1626.775,3488.0544,2241.1643,3239.423,5570.8154,4843.3677,1983.7687,2043.7195,0
69,1285.919,1267.4435,1437.1934,1461.994,3923.5273,1887.8347,3062.8767,2104.8215,5742.0347,1762.8704,2153.9297,2074.2134,3220.668,1712.9426,1158.5961,999.13934,1278.6285,1225.9043,1984.7148,967.77277,1030.3037,1106.5516,1666.999,1456.734,1310.9353,1039.5859,971.9596,0
70,1644.0432,1322.7229,1339.809,2031.6506,1344.7378,1183.049,1211.8862,1697.2843,1526.3835,1795.5618,3782.734,1578.0846,1535.1163,2070.6838,2114.398,2452.7148,1302.1433,1044.9994,1420.5687,5611.0444,1953.2389,1846.464,2557.8835,3486.4805,1916.7458,1922.7509,3916.659,0
71,6398.171,5497.185,3445.8757,4699.6113,17728.22,14866.466,15931.643,2247.036,3348.3914,6267.7983,7889.041,14017.588,22433.193,2478.9988,2517.1543,11904.8955,8369.987,12265.444,37731.04,1927.0692,1576.574,9889.283,10898.774,10647.38,8280.58,1889.9729,2246.0327,0
72,2544.6963,769.9823,687.57623,918.0679,852.31366,980.9733,1719.4103,2575.2407,1502.0498,1523.5975,2753.1987,1816.4587,1828.5942,2497.0823,1206.0453,2094.3345,1326.8264,1124.3743,759.70306,736.3409,1401.8159,1090.9138,1759.0902,1320.3846,530.36926,662.1613,1990.611,0
73,1168.4661,5639.983,2652.4543,3377.3782,2639.9197,5457.5786,6175.524,5032.1763,9220.727,8378.641,13108.113,12868.156,7353.5327,6632.6533,6821.8735,4926.947,3392.4714,2979.4307,7079.74,2489.3872,1952.6484,1995.5497,1540.3876,969.3224,1479.154,863.87915,1615.6389,0
74,2379.625,2503.8088,2257.5896,2449.6492,2807.1155,2858.6475,2924.091,2877.2947,2524.143,2651.0112,3296.231,2616.9756,3724.6667,2785.859,3521.8364,3201.1577,4137.5664,3111.9368,5531.174,3473.149,4075.8335,3849.0203,3510.3843,2366.671,2453.6116,2235.606,1652.414,0
75,556.7007,2614.999,716.3843,347.38763,564.2461,642.6361,600.60425,415.32544,422.57678,397.98474,1822.3351,672.6329,755.453,1848.775,543.01575,666.2363,307.1228,473.60114,585.5899,670.04095,565.3137,572.45233,1984.0854,1196.5005,1036.2606,769.9918,1191.2982,0
76,905.49493,699.9424,657.63666,516.2081,459.82758,449.19073,676.9802,506.77954,491.0192,464.79498,1548.1074,479.86023,489.47232,359.69257,405.2854,586.5709,607.9317,513.2351,835.9327,491.96484,610.9189,615.88696,1502.5199,573.5159,553.3514,499.99066,413.4641,0
77,4148.2637,3522.2395,2959.27,3025.7322,1816.0145,2983.6472,3422.366,2849.4783,4230.8926,4409.1597,4995.815,6094.678,4772.1094,3745.3574,4407.042,2953.7612,3174.0867,4356.927,3644.7117,3316.181,5552.054,4715.5283,4196.829,5384.2256,4079.2456,7080.7817,2374.42,0
78,2699.3833,1988.6476,2334.1824,1586.9235,1007.3508,1011.3598,1508.4148,1040.2125,1025.3704,1383.2758,3180.7734,1109.9514,1428.6061,882.2302,907.1824,1487.6855,800.13605,911.98004,3344.5374,1042.9762,904.30383,1424.5365,3534.0396,2036.6226,3374.3584,3454.7026,3170.8164,0
79,11014.938,11642.258,6721.369,6740.426,13828.945,6582.517,6157.8384,6326.055,5031.198,6475.4746,5863.0747,5251.6562,3928.7615,7780.501,4883.3804,4701.9873,4052.142,4269.291,3626.8555,2900.1099,1979.3481,1989.5232,3096.1167,1804.2144,1868.8689,1326.1128,1193.5841,0
80,182.44403,221.8302,336.80524,293.22708,189.45737,284.72867,365.5808,242.93025,167.64871,239.15448,1718.1252,392.90704,375.81763,352.2086,374.56772,320.64252,481.43292,260.48727,263.28662,184.09929,136.58777,245.97797,1358.788,836.78015,897.7058,654.5519,342.57184,0
81,503.71887,242.62674,254.47449,397.31073,574.813,213.14449,194.79991,274.92737,674.52826,882.47595,1566.8188,267.5555,231.44296,196.09262,204.76367,413.2558,633.7249,338.2444,204.72087,194.052,266.94525,381.0532,2484.4304,242.62729,228.73045,144.11092,229.74081,0
82,126.85868,136.86555,1348.7291,1336.2325,84.0329,83.49456,36.731644,23.258759,28.374367,1040.7484,1452.8511,1008.2363,1191.5532,1688.8638,979.2608,812.7544,736.19086,632.77313,397.02124,795.13794,725.65356,643.27374,932.8215,277.50287,432.35406,10.395276,3.0119455,0
83,6423.889,849.7783,681.6969,1172.3398,652.8853,524.69556,511.15082,560.6848,8500.314,1472.7692,1849.7836,479.56183,405.36804,400.91705,627.81213,625.09576,7005.9688,814.65454,484.62418,536.55176,1105.6299,917.3438,1831.8649,1517.8584,4986.8154,1179.4176,918.5908,0
84,23937.326,43440.156,42710.977,40027.07,33491.555,14750.764,16640.613,53792.305,43884.7,33234.848,42321.4,33580.758,39559.336,44206.824,33805.465,29289.998,14999.575,9414.276,9278.505,11818.037,12405.763,14754.254,22521.365,19906.197,26744.98,31734.887,24856.9,0
85,1849.1635,1917.5646,1512.3234,1522.8518,1682.7007,1759.0288,1468.7151,1711.1343,2120.9116,2045.8453,1897.136,1823.2976,1660.376,1707.9746,1481.7726,1690.2959,2280.7595,2872.3818,3171.9229,3633.544,3924.246,2224.7976,2323.3496,2370.8035,2521.1487,2220.233,2052.3232,0
86,947.94385,1057.4867,1060.4678,4179.0854,917.76965,743.2419,294.0224,400.615,3748.696,1445.1917,2077.4714,852.3351,1327.1326,4658.608,2380.721,7085.709,11069.009,4705.5483,8200.326,8124.1426,5966.818,9147.015,4944.64,7242.396,5268.887,4188.4688,6876.623,0
87,1199.1135,762.07025,1485.9584,4134.4697,1535.6686,1466.8389,1169.0631,914.3037,8735.833,2657.6882,3658.6926,1730.7452,1846.175,4564.0273,2453.8877,1069.8304,2053.63,1662.9543,3863.0393,1054.1499,750.7128,1161.9814,3498.0908,2926.1313,5188.6807,1549.1613,1410.6627,0
88,122.2598,32.36723,0.76273555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2319.1033,35.20107,17.93133,43.58046,0.0,0.0,6417.129,1342.9287,1582.6404,1184.9152,3965.168,1418.0614,2130.4155,586.4851,598.34814,2925.1091,526.75745,0
89,691.1964,730.33203,2989.4019,739.4677,657.96106,821.6528,731.6219,2629.974,1468.0553,1231.5172,6049.3613,2910.805,3683.7666,1399.6763,2700.6814,2342.588,3878.5745,4030.8408,3538.5117,1588.0801,2057.2236,1447.6313,11042.918,629.42584,816.3093,136.82906,230.38672,0
90,634.8172,285.82538,345.16183,341.49722,221.34482,106.32822,507.43665,272.71283,392.42615,390.52243,1819.2454,485.07797,483.42514,125.239494,82.20334,109.10986,350.92526,586.82434,272.18488,165.67488,130.39015,187.91905,1920.5505,305.54068,205.09367,150.04471,346.7769,0
91,24330.781,26921.094,43998.41,32455.541,27425.732,44526.875,16683.508,9935.0205,12004.501,18617.621,10516.03,8144.76,8956.035,53056.844,30803.69,32434.686,28671.885,49709.363,42486.105,40023.73,38140.758,95812.96,39075.496,45548.312,56004.902,62818.242,39669.008,0
