,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Class
156,25152.166,32926.812,29643.379,19395.943,25937.533,12243.685,15641.163,12582.754,26766.824,37607.168,44244.156,59820.09,14187.508,22852.904,12140.955,14173.318,82740.75,1
157,26185.027,28169.91,22154.52,20831.35,18260.396,22073.168,51151.29,21930.873,16451.504,38449.63,26140.488,23178.17,19026.178,21430.979,22361.6,22636.49,28225.508,1
158,34461.348,35919.67,38299.965,36796.043,39800.09,44102.465,35936.023,38515.477,40242.34,38110.164,42723.938,46580.168,51485.836,54030.19,47818.125,38433.355,70589.45,1
159,30847.84,29902.89,30738.29,35171.445,36594.137,37211.746,34745.6,40535.477,40305.082,39668.7,38033.05,43352.32,37724.81,33948.035,37136.74,47588.664,43688.457,1
160,36652.555,30876.242,33207.316,35871.848,42823.31,40171.45,38230.395,46009.207,31996.254,28575.822,33521.645,45203.668,36724.613,37188.703,33511.562,44144.72,35123.516,1
161,41612.93,42263.98,36148.203,34995.93,37110.14,41601.586,34509.33,38822.1,38633.383,36329.617,44151.73,40835.97,37281.51,37632.715,37131.254,38253.586,37334.566,1
162,39160.22,36773.45,33128.562,34685.465,40915.234,41007.57,35709.543,37210.996,45032.598,39004.992,35781.44,50649.836,44039.31,40740.43,37641.582,38136.094,35572.6,1
163,37519.242,35024.094,32293.299,48567.152,65105.363,37364.754,37713.32,55670.344,61479.84,37673.953,29672.06,34057.016,27287.934,43644.105,37897.965,30970.41,50517.633,1
164,32681.676,31498.438,27745.7,28924.527,27608.605,32203.027,33037.652,28879.05,31947.582,31605.3,29411.055,31283.281,33847.438,33687.883,31850.156,33072.285,31017.777,1
165,33979.234,52575.906,42467.656,40295.984,41300.41,44589.633,39898.242,41616.6,41625.3,43639.023,37503.938,36826.816,39541.535,33323.734,36402.766,40297.258,27443.316,1
166,49872.164,57910.19,44863.53,41446.008,41860.867,37365.203,37207.43,49467.4,43539.598,38266.22,35316.85,45301.367,37635.027,40902.688,59722.06,34867.98,48735.746,1
167,37660.836,35449.86,45940.324,35553.293,33669.414,42558.695,34529.086,29976.629,46675.117,34356.01,38545.74,39292.824,39462.72,34632.523,37611.96,29776.957,27784.744,1
168,37183.582,40546.2,38623.07,38926.094,39805.188,39984.26,37378.957,39179.098,39264.63,34983.29,33435.89,31463.957,33385.547,50233.926,43483.26,41990.746,38581.55,1
169,27440.967,27475.816,29338.084,26539.127,30702.31,33479.324,27781.223,29381.613,26373.445,24659.293,22616.57,22592.572,25101.79,29083.477,24581.941,25015.031,28917.492,1
170,0.0,0.0,0.0,0.0,0.0,30395.66,36764.348,38283.285,39767.633,38722.816,33740.61,37132.152,41145.55,37725.754,41762.594,39728.18,36976.168,1
171,31620.492,33253.594,31505.611,32261.512,33528.605,33729.914,33724.88,37616.242,36399.05,34522.156,31978.469,33548.62,33156.895,34426.598,35450.395,33720.027,32094.502,1
172,49874.18,12213.966,17453.15,67356.38,52172.84,37086.61,37211.637,39508.934,40830.87,41356.73,41723.254,38652.855,45392.79,41812.996,39746.06,41300.56,42224.574,1
173,38685.82,34878.75,38040.305,41670.277,38715.574,44345.71,48876.5,46975.957,44470.547,43811.9,39036.473,38066.438,37732.19,39528.535,40484.055,41082.367,35990.863,1
174,41969.34,30775.781,33665.61,33903.383,32603.338,32563.95,31215.127,31362.436,35934.895,50095.98,38743.605,41090.96,36836.29,37983.01,35232.35,35425.477,40951.75,1
175,35035.36,39004.78,37624.637,41046.273,34090.832,40729.33,40413.477,33803.42,40804.207,36674.406,46562.89,42699.113,38757.47,39888.477,43633.676,44895.6,41211.086,1
176,50490.27,50291.82,43872.473,43744.332,53882.94,57737.09,58885.887,52213.023,54671.438,47737.32,48954.184,47403.785,49173.55,53946.49,51615.953,50582.67,44683.223,1
177,48409.867,43769.56,48892.68,56445.645,46115.074,45250.695,40784.227,41299.477,43163.785,45868.855,47307.07,46694.055,46953.035,48066.8,40891.348,48828.746,48036.188,1
178,28520.672,25589.434,31637.346,33423.496,36709.312,27055.543,30025.246,32121.816,37533.207,33620.35,31334.928,29302.959,30572.883,30360.396,36082.96,35513.85,32387.842,1
179,32233.006,33362.902,31441.717,30491.572,31455.38,26160.242,20960.031,23232.852,28049.643,29434.33,30535.21,32809.754,29337.42,28001.787,25491.334,27381.828,24421.281,1
180,46443.227,38209.242,43641.13,47384.82,54312.203,42444.24,37008.84,38054.297,46672.113,44112.1,42062.28,45837.246,50279.047,41457.293,48076.203,63604.86,64646.445,1
181,27762.998,23126.414,26313.43,37802.93,27347.982,29535.264,29056.78,21811.025,25239.635,19321.887,14380.274,24784.934,31743.14,23295.764,17595.637,19372.97,20344.824,1
182,51628.902,25766.072,28205.895,40766.293,46697.13,30076.758,31800.88,36857.066,31430.414,32683.46,38417.67,39636.34,39790.04,40631.336,37189.633,31936.24,34257.95,1
183,36027.074,32391.945,20370.607,20893.803,21956.037,34167.617,39223.36,30948.803,20740.64,33303.74,27352.105,27686.438,35837.277,23306.074,28422.572,31090.922,29541.012,1
184,45087.117,45789.863,46268.004,40877.848,36721.42,45721.43,43571.78,43213.188,39398.996,36545.195,38141.9,44812.23,45486.16,44100.48,38708.613,42175.992,37686.63,1
185,35706.184,33457.58,35286.062,40402.305,38643.285,38687.96,40189.066,39978.098,41056.33,40407.508,42001.86,41434.637,42097.113,36129.844,37870.016,38092.223,37457.586,1
186,49718.145,37087.848,37574.617,40322.387,40763.883,41265.055,37219.152,37031.13,46731.883,39509.547,37235.664,39903.582,42382.953,46428.566,42036.266,44769.805,40864.316,1
187,44927.33,30396.855,28439.746,30457.438,40644.254,35803.27,37431.273,33906.055,36416.797,32260.844,36985.34,41116.355,38377.637,34928.184,33446.42,34051.414,39533.555,1
188,30825.133,32815.555,37303.33,46060.168,39887.812,47285.863,54425.68,46616.723,33760.266,36318.258,35738.66,41977.203,38007.848,38557.023,40715.945,39031.938,40884.406,1
189,67577.88,67446.69,35185.562,27581.732,34703.234,50771.68,28155.521,34187.316,52617.176,44776.47,43438.49,29703.975,31783.932,37148.297,35596.164,36318.63,33980.887,1
190,50257.637,47296.598,42036.8,41895.33,36758.184,40917.23,36077.434,37972.38,39179.02,41737.613,39945.293,41394.17,41937.543,41480.047,45050.633,43095.66,44293.527,1
191,41767.316,41991.42,44432.902,42029.15,37229.86,35623.535,45083.46,45628.64,27080.658,30732.582,40563.348,40646.598,35788.11,44687.293,35657.82,35036.42,28686.465,1
192,38637.402,37801.1,38958.402,37318.17,32952.906,39405.44,36110.973,42851.21,40036.63,40298.86,40896.4,37900.406,31558.613,34487.145,35731.21,36035.26,35443.973,1
193,38643.1,42447.723,65154.305,105734.18,83280.27,46001.69,42339.12,29414.854,33367.176,26291.324,47885.062,38050.234,36838.42,38929.453,53409.13,52610.414,43798.043,1
194,41086.758,40182.605,41698.7,36218.73,37477.777,41964.254,43182.875,43345.734,44310.53,40727.594,41505.324,42441.285,44284.383,40055.367,35069.75,38834.914,40103.703,1
195,46381.516,37813.598,43923.098,45281.035,40745.12,37451.625,42512.973,44607.19,44187.562,45837.742,43354.234,43655.418,49716.773,45662.086,36751.312,31022.871,37622.613,1
196,38840.01,41916.086,36212.83,36849.348,34896.94,34515.254,35958.176,35205.074,41776.402,38090.535,44520.04,44389.34,48157.723,31078.52,35125.348,37345.965,31704.514,1
197,43148.555,53043.594,52241.633,43141.582,54029.84,56976.867,29257.873,33050.086,32803.895,31790.307,42994.824,43718.246,36237.375,40863.645,56393.203,59841.05,63438.973,1
198,35949.02,36945.21,41878.004,48144.574,61852.816,61912.867,65578.07,48608.457,28923.262,27449.816,33604.82,50908.605,57003.36,41842.668,33590.066,40037.773,47448.19,1
199,34519.285,36558.688,33524.676,31037.719,33913.69,32536.172,32787.54,30846.535,29263.084,27954.361,32740.967,39917.043,37625.133,35480.07,37924.3,44306.32,35492.797,1
200,55436.062,41420.617,37132.668,36599.38,35306.375,35304.223,44492.227,41225.19,37548.58,41207.34,36130.742,38635.3,37831.277,46903.38,38686.22,37554.035,34703.598,1
201,28317.062,32955.125,28007.42,27629.225,31946.244,40301.133,31350.781,34839.26,34190.438,31517.316,25798.541,31227.79,33150.805,23019.71,34761.496,29539.68,30691.877,1
202,44863.574,39916.25,40450.184,32999.203,27195.22,28997.69,30120.742,39326.312,26406.03,37220.48,40685.74,32214.996,35304.43,38869.867,50094.047,34411.87,42441.81,1
203,40659.418,45869.793,53612.914,45002.277,45198.664,40114.918,44880.625,56843.508,56643.637,47568.164,38024.008,43898.07,50173.87,47048.766,49764.516,37503.598,41654.6,1
204,40556.6,39296.312,42414.664,34503.137,42667.586,39167.4,36798.668,40930.234,35412.727,33535.902,36455.812,34989.1,34787.84,33802.535,33707.26,36962.55,35024.31,1
205,41006.93,42068.707,38290.125,33975.387,35661.03,40275.875,62180.74,47214.715,40691.16,38792.81,51397.523,43007.74,43237.17,38408.9,42090.336,55853.02,70430.79,1
206,18540.621,15081.196,23451.56,37325.844,31797.428,36476.52,33697.848,37826.71,32606.52,36756.812,37041.61,39147.496,38567.367,33366.234,31840.154,35854.758,32272.752,1
207,40753.625,36803.746,30112.807,32064.559,32444.31,37966.13,39290.39,34156.664,28407.715,26090.791,30465.525,30104.398,34426.203,33722.523,32179.186,30236.729,33884.023,1
208,36275.742,31266.91,30527.734,38422.27,37208.5,35511.496,36276.023,33739.926,28986.49,31498.77,31606.477,30421.812,28226.486,32204.615,41210.457,32993.273,31854.836,1
209,35030.44,36679.527,33769.61,36062.625,42945.395,36968.906,29662.625,40983.43,40557.016,56807.367,60828.12,45005.656,38961.117,38520.996,39902.97,53612.355,51448.16,1
210,11390.414,82968.195,66073.86,73987.195,27998.457,37821.133,32262.24,32098.463,30604.643,29724.016,26755.844,18728.11,36050.336,17363.145,13748.581,14944.57,12140.89,1
211,27438.465,20129.033,17858.291,19570.605,19779.234,22642.178,17094.205,14651.876,20210.227,19301.668,22333.19,21866.867,19089.1,30660.713,27860.771,27338.84,28004.324,1
212,41288.832,44153.258,36104.297,38103.33,39807.09,39974.164,38861.17,34982.25,36513.996,34993.555,39908.824,37124.984,39814.38,38818.73,39799.6,39625.523,40774.19,1
213,38121.41,39714.28,40232.45,44298.727,39302.816,40484.812,37744.71,40120.01,38779.45,35593.98,40072.188,37431.035,38670.78,35592.836,34493.285,36772.312,42276.098,1
214,42682.895,42698.406,44648.5,37824.5,37807.727,46277.375,45651.562,47115.125,40980.246,39254.18,39715.38,39126.23,40588.637,36697.457,39998.86,42674.695,38447.188,1
215,43164.13,46421.324,41062.992,39519.61,38968.99,43554.68,40285.695,40014.934,39611.742,43256.402,35756.625,32815.527,41646.203,35494.69,33647.555,41335.25,41474.523,1
216,25926.256,38103.32,46340.117,57755.684,42111.13,35037.793,37938.957,46028.1,54407.08,43052.734,42320.223,61843.28,30385.46,46248.92,53279.824,36741.043,43870.32,1
217,30421.186,36148.355,35784.55,36208.81,47508.734,42595.5,37484.28,40654.125,42013.117,37252.73,37479.453,36353.977,35894.89,32938.31,32264.6,36453.12,27130.086,1
218,46829.414,39703.285,48130.258,42252.223,39655.58,39926.004,34269.297,36982.457,45425.805,48954.777,49659.1,33287.47,41260.293,46174.62,39390.625,39667.12,39939.062,1
219,43307.68,44137.215,54353.945,66875.78,65382.152,43799.74,32057.834,45113.47,31805.475,49946.85,43379.16,27369.373,42722.688,43607.746,46278.37,38122.938,40968.22,1
220,34750.77,39016.23,42565.496,49312.336,41849.016,39347.957,43084.434,40671.348,48294.45,39904.266,40564.094,44429.93,41028.66,54124.414,62950.043,44800.98,42176.934,1
221,25086.441,27162.023,38411.21,40849.355,40887.043,32008.85,27294.463,36441.95,35174.89,34606.418,46569.22,25540.78,31499.904,51492.43,47745.754,26928.793,25592.041,1
222,32527.688,33135.93,38330.73,35642.305,36779.26,34815.863,24176.027,26766.678,35066.016,35278.84,35625.457,35480.246,34224.22,39419.54,33321.21,31662.7,38824.92,1
223,29640.14,28803.977,37563.652,28959.918,29787.791,28655.438,39586.96,36928.15,31456.273,31458.775,32296.684,32526.914,36018.99,38560.086,38937.797,38461.68,36334.906,1
224,33639.78,38070.582,35332.11,28936.318,31475.04,31006.236,48658.742,31976.799,32863.105,28158.059,38311.566,31861.531,31382.773,30438.977,29589.553,30670.162,32037.393,1
225,35964.527,27582.943,31503.764,31252.623,34374.457,37631.574,44646.05,35076.08,34566.996,43104.523,40309.39,34919.164,28321.03,30155.174,37136.27,39656.55,32426.924,1
226,40446.11,36329.266,41817.527,33937.797,36700.35,41343.9,42507.16,41797.074,45269.316,36584.242,36390.617,42197.023,49121.793,44866.883,42873.664,34118.023,32927.11,1
227,41784.816,43679.4,38107.434,42776.184,44197.93,47224.07,39876.066,43653.004,43805.0,42678.0,42412.723,40441.598,43190.273,40770.83,39499.715,40082.215,39956.46,1
228,34462.01,61508.0,61714.977,41837.703,11696.464,9672.805,11389.763,11727.646,11980.404,11441.568,18367.055,17864.031,25851.475,14068.753,15777.502,15792.344,17688.926,1
229,45394.535,46194.19,53783.703,50224.094,44514.03,42835.195,50319.785,53320.7,55522.62,44163.605,36156.418,33589.582,40909.63,41353.465,47822.69,49369.785,47137.344,1
230,34630.145,38730.613,40947.492,41896.605,43484.195,43476.62,36882.56,39157.656,42531.66,45726.996,46066.113,42904.12,42964.113,45577.047,37430.22,42461.043,39225.434,1
231,29864.879,29160.504,28833.934,44432.1,40644.785,44862.504,38986.88,38094.68,39894.22,65923.59,41877.1,41478.59,38655.74,39080.6,37884.07,56047.586,46431.824,1
232,25692.406,34549.332,35699.875,34003.87,25290.48,21238.709,18755.031,23004.738,25814.32,38490.617,30114.307,40610.773,46005.13,56940.297,31292.736,30045.973,45264.53,1
233,45852.06,41840.137,43581.43,71538.06,59959.68,45172.48,40435.945,43863.562,36271.617,34993.293,37891.227,42734.76,40925.875,38154.527,41153.883,55875.06,52723.71,1
234,40033.36,39831.285,41835.914,35916.6,39611.574,46109.82,44603.977,47589.867,45916.09,42101.402,38315.31,39587.824,35011.71,50429.91,57800.414,50728.586,43686.527,1
235,39839.832,59729.098,67343.055,57922.83,57395.145,73551.32,96908.3,78183.88,79798.83,76039.23,34418.906,34510.574,47683.74,41861.484,40982.793,33820.99,31878.31,1
236,36428.863,37969.79,34674.88,38967.582,32588.018,31024.428,35805.01,32602.521,30961.107,29392.656,27570.234,27700.14,46586.625,49570.707,40278.457,35805.81,38550.875,1
237,23665.502,28636.371,30562.744,35964.08,38065.37,38648.848,35208.266,32356.617,34541.99,33867.742,40869.52,43781.13,36230.543,33900.117,32893.496,44407.637,40275.336,1
238,45976.504,42941.93,41388.492,49873.67,48564.633,41486.223,40699.605,43843.53,43133.492,38709.176,40699.45,49985.707,41629.145,42855.637,42019.176,46257.566,49490.47,1
239,39986.133,39264.266,40088.48,44857.875,49069.164,45723.773,36622.15,35279.16,39008.17,46384.67,46113.973,43146.973,43642.28,42517.863,48575.457,39578.664,37727.27,1
240,37494.2,42206.133,37057.902,39588.3,36956.863,43511.97,38405.688,38469.742,34580.723,39467.91,43232.312,49002.258,41652.977,43043.79,43081.934,40027.3,45087.082,1
241,33537.684,35237.426,37760.03,34844.39,38219.6,37321.53,36735.85,38222.93,40379.56,36756.1,41535.688,37734.5,41503.43,38849.51,40200.9,39919.37,41216.5,1
242,34725.996,36097.77,36345.688,37920.836,26034.164,29988.348,30592.45,30379.543,29545.613,34886.812,32336.648,39109.39,37573.113,32325.297,33010.473,28691.344,41242.023,1
243,37837.363,38984.0,35891.434,41698.375,39859.58,40374.574,37116.605,35632.094,42188.516,43252.45,38035.324,43588.465,45862.223,45615.36,39775.08,40563.45,42297.18,1
244,48228.707,39194.914,46670.797,43302.7,50399.598,44814.176,45948.35,42226.074,43884.336,42725.72,44021.2,45461.965,47929.844,46899.355,42845.63,40511.098,46582.27,1
245,36720.598,36845.246,37212.7,27692.506,26885.37,37189.688,40415.03,33253.12,36988.05,34271.945,43303.95,39655.676,35469.062,33470.594,36017.664,47373.258,43418.14,1
246,24087.455,19436.55,15370.461,18790.463,25138.346,27200.738,18356.395,21485.467,28562.787,19174.264,12782.539,14331.779,16924.469,31205.975,21234.438,14013.397,13417.654,1
247,36575.586,41351.848,44821.027,32443.488,40927.83,37623.668,39065.49,40972.645,38338.56,37102.457,37120.37,43862.305,39541.305,49016.44,44716.934,43993.086,41844.305,1
248,32601.814,29389.486,30816.113,39141.867,52356.35,33739.426,29153.932,29838.125,37028.434,36046.875,48117.887,36338.895,32878.977,38745.258,35492.406,27866.104,43207.207,1
249,46903.387,39164.438,45045.375,41913.96,39771.863,41885.582,44793.375,50115.363,44388.438,35512.168,45722.246,41327.45,46326.047,41261.25,43499.277,43580.543,51298.367,1
250,40352.707,31172.348,28158.064,44785.258,43423.902,46571.625,43439.793,38349.98,38822.934,51543.152,35325.688,33328.63,45688.535,46109.04,43061.254,36173.33,32770.96,1
251,42880.12,38693.195,50900.504,45247.566,56597.844,42708.773,50605.93,48159.47,47362.754,42086.215,37658.723,33810.625,40679.91,36952.06,35037.016,39232.008,36618.3,1
252,42913.18,29518.383,50458.61,30686.549,32996.055,61328.688,33063.95,29608.793,37273.945,48259.3,38581.68,35664.445,35216.09,33758.082,34602.84,36742.01,37568.42,1
253,40853.043,40103.418,49418.39,41787.113,37357.812,34750.23,35137.695,29162.057,33586.867,35747.63,35191.188,38508.062,53423.02,55267.03,40711.49,43504.707,42984.56,1
254,32585.094,64093.5,60394.055,56994.07,56326.984,30944.172,32878.17,30699.645,33858.055,37126.656,31422.61,33110.418,27645.355,30296.096,44084.566,43841.27,36498.81,1
255,28437.191,40300.95,35877.816,26936.926,32768.92,28843.902,28058.668,61505.035,50657.89,49734.43,41465.484,35465.598,40909.51,37598.38,34993.324,45041.61,59049.14,1
256,34490.957,32338.145,34735.484,39389.758,34951.23,43341.363,35726.066,34499.35,33616.14,34172.8,35868.94,30868.52,27858.666,33395.04,34536.82,35487.867,37829.04,1
257,38512.555,36185.145,32657.86,34458.4,36505.742,41330.797,39107.37,40526.34,42872.88,34004.52,33674.86,33114.594,45403.266,33551.277,30866.3,32760.072,29251.043,1
258,54968.977,44347.99,45111.055,38375.97,33205.133,43330.79,43919.984,36993.51,45474.164,34539.215,50020.95,53893.098,34464.43,31866.947,30330.475,35664.594,48822.734,1
259,36598.223,28032.932,40265.7,33085.902,50494.035,49499.133,49336.92,35504.633,33142.43,36456.77,57118.785,48871.285,31078.117,37939.61,48803.008,69613.055,47515.754,1
260,33621.137,42488.188,52940.227,59819.3,36286.688,26179.264,45671.68,45178.93,32875.0,34113.32,33550.664,41949.086,36065.72,35955.01,33185.887,35146.215,33245.33,1
261,61346.57,15623.186,14464.732,27072.504,30476.826,62876.496,48604.59,28919.246,27911.207,34670.395,35371.996,20902.146,26021.246,43131.17,29754.39,30413.893,33776.85,1
262,69914.84,30499.299,24061.305,20717.508,18475.613,52047.656,26647.518,22797.725,25716.457,27876.084,32266.797,45937.062,35098.004,29922.059,28827.21,34297.99,36065.69,1
263,43073.418,44143.387,50811.227,58566.336,45148.887,45459.773,51986.707,48404.938,44264.242,38196.043,34515.28,33078.676,32320.332,32626.473,39135.695,34591.484,33571.484,1
264,37918.08,36382.58,36871.97,35234.65,34631.816,31813.615,25058.668,22979.27,28783.375,30831.604,28045.707,34844.46,37657.4,39649.4,31572.324,32281.297,40164.668,1
265,36088.133,31747.773,36908.586,39251.047,39364.83,40035.727,35971.4,34773.945,40351.32,44057.37,45717.43,39208.035,35377.312,39008.07,39481.598,39166.785,41091.824,1
266,32221.055,33687.355,66837.836,50878.043,29382.617,52702.79,102694.36,94152.11,39884.27,24565.494,40884.113,36702.33,33647.06,32629.408,62098.625,65065.723,56958.664,1
267,36071.53,26697.385,28093.932,27302.883,35109.688,35400.684,36510.168,32737.607,35099.22,32928.754,28227.89,30929.22,40007.324,33905.68,32782.24,33219.668,35430.09,1
