,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Class
237,492915,360825,277950,157335,160140,221340,300900,311865,384795,491385,589815,590070,533715,502350,378930,335835,438345,259590,1
238,19125,21930,151980,94860,70125,196350,186405,72930,65790,146370,128775,123930,138720,138975,121125,79305,93075,275400,1
239,47940,41820,41820,45900,75735,161160,69870,40800,56355,32895,46155,46920,41565,65535,39780,47685,98685,82620,1
240,32895,36210,44370,75480,67065,91545,66555,44370,23460,67575,87975,94860,62730,53805,46920,58395,57630,71655,1
241,116280,90780,121890,137190,81600,117810,125205,93840,146880,142290,73185,61710,102510,92820,115260,126225,118065,116280,1
242,77265,74970,157845,129030,110415,137445,145350,189465,155550,132855,119085,80325,55080,64515,126990,153765,166515,135150,1
243,119850,142035,123930,139740,127245,136680,170340,60690,59670,184110,131580,110160,123675,59415,71655,126480,109905,170595,1
244,72675,85425,87465,100725,84150,111945,111945,113730,100725,81090,80070,76245,96135,83130,73950,77775,104550,98430,1
245,110160,138465,103020,95115,130560,112200,161415,104550,80325,110925,140505,103530,54570,47685,45900,61200,46665,75735,1
246,316200,379440,406725,193035,202470,142545,308295,296055,161670,123165,341190,352155,237660,294780,138465,204000,200430,351645,1
247,202470,262905,237660,211140,241230,345015,322830,236385,219045,207570,212415,302940,173145,145095,125205,73695,116790,206805,1
248,230010,255255,182580,185130,215730,218790,204255,118065,134895,163710,173910,125460,81600,146625,206805,172380,375870,161670,1
249,312885,306510,350115,238680,248880,265455,277950,269025,253470,192015,225675,260100,205785,168555,170850,175440,206040,251430,1
250,0,0,0,0,1020,510,0,0,11985,3825,2550,67575,8160,7905,204000,58140,43860,171615,1
251,196605,157080,303450,265965,219555,182835,36465,27285,255765,118320,72420,44880,92820,111690,61710,14280,23205,194565,1
252,148920,139740,172635,115005,118575,160140,206550,161160,153510,145095,139230,148665,113220,100980,120105,129030,111945,85935,1
253,124950,137190,179265,35700,70125,70125,101235,145095,125970,119340,90270,78030,71910,67830,82365,116535,100725,97920,1
254,435540,312885,315690,251685,177735,199155,218025,203745,187680,243270,430185,237405,209865,153765,160140,188190,188190,198390,1
255,276420,318240,349350,234090,241740,321300,192525,159120,176460,128520,153255,141270,120870,90015,135915,153000,142545,142545,1
256,155805,106590,143310,198900,145350,193545,99450,48450,62730,84660,117045,193545,106335,90015,98430,124695,109905,146880,1
257,36465,33660,117045,72165,129795,144585,37995,27795,143055,118320,237915,308805,140505,126990,217770,115770,264180,283305,1
258,102510,132090,97410,107355,67575,92055,155805,59415,96900,71145,74205,162180,102000,59670,64005,91290,120870,164730,1
259,248370,268515,607410,266475,402390,286875,297585,612000,228990,215220,417690,324360,329715,209865,182325,402135,451860,418200,1
260,392955,540345,591600,572475,574260,766275,18615,12495,42075,106590,78795,124950,174930,273870,347310,219045,224655,325380,1
261,275910,186150,174165,372300,314415,59160,40035,22695,10710,52530,293250,262650,36210,109395,226185,228480,127500,99450,1
262,440385,753780,422790,318750,323850,448290,303705,409020,464610,499800,727260,734145,323340,251175,424320,119850,161925,262905,1
263,467925,342975,371790,457215,137700,248625,94095,90525,97920,132600,117810,112200,141015,144075,173145,217515,267750,273870,1
264,82620,113220,26010,9945,8415,11985,24480,48960,119085,164220,164475,182835,227715,220065,183345,167535,159630,136170,1
265,232560,174420,141015,143820,202470,199665,136680,138720,156825,181305,153255,174165,148665,108630,96135,83385,69105,76500,1
266,175185,149175,191250,321810,184110,170085,973590,705585,658410,170340,295545,220320,288915,162690,366690,210885,196605,122655,1
267,156570,196095,220830,201960,235875,265710,232050,140250,113220,142545,145860,132855,149430,144585,145860,178245,145095,98430,1
