,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Class
191,3429495,1839315,2018580,1730685,1219665,2335290,8203095,9853965,9710655,9388845,9108600,9120840,9391395,9246300,9010170,8832435,8542755,8561370,1
192,3574845,3413430,3211470,3367020,4245750,5961900,3612840,2654295,2650215,2557650,2747370,3034500,2910570,2529090,3220650,3924960,2552295,3279300,1
193,1603185,2787660,6844965,8078145,9174900,8859210,7480170,6742710,6325275,6219960,5729850,5095665,5403960,5107905,4411245,4979130,5058945,5769630,1
194,2422245,2311830,1739100,1453245,1212270,2045100,2814690,2165715,2002005,1845180,1680195,1687080,1876290,2002005,1571055,1580490,1479000,2240940,1
195,3876765,3894360,3512625,3485085,2953665,4080255,4761360,3662310,3370080,4356165,7848645,11932725,11915895,12288450,11055525,7932285,6629235,7299885,1
196,9334530,8053920,6602715,7557690,9128490,9358245,9337080,9012210,8527965,8281380,7941720,7565340,6813600,6445125,6776115,7288665,7708650,7597725,1
197,10017930,10729380,11416860,2799900,2795055,11614230,1462680,1394595,11030790,4568835,4658595,11137125,10747740,10053120,3461880,3737790,11864385,11562720,1
198,1447380,1302540,1847730,4901865,6669015,6545085,5973375,5580420,5312415,5120655,5493975,6020805,5598015,4740960,4174605,4659105,5779575,5961135,1
199,3744675,3510840,3307095,2581365,2979675,5000040,2896800,2069070,2063970,1896180,1948455,2413830,2973555,2520930,2626500,3232380,3126300,3613350,1
200,9681330,8736555,8728905,9655830,9664500,9666540,8923980,8644245,9223095,9265425,9228705,9233040,9092535,8071260,7850940,8144190,7782090,8520570,1
201,5935125,5820885,5823945,5646720,5363925,5611530,5200980,4809300,5443485,5263710,4550985,4517325,5405490,3364215,3340755,5836440,5600310,4762380,1
202,2114970,2042550,5412120,6983175,7596450,9850650,2082075,2041785,8909700,8915820,10145175,10238760,4210050,3944850,10205355,11040225,10731675,10422870,1
203,5096175,5030640,5966745,5623260,6460425,5906820,5853015,6060585,5663805,5923650,4975815,4978365,5632950,4914105,6018255,4863870,4530075,6795240,1
204,6987255,5823180,5249940,5049000,5932575,8020260,6028710,5268555,5142075,5488110,6066705,4990350,4808025,5148960,6080220,5988675,5274675,5801250,1
205,2315400,3369315,5018910,5008455,9765735,8852070,8940555,9503085,5072460,5238720,9512010,8466255,4963575,5183895,8325240,8447640,9400575,9835350,1
206,8251545,7793820,7774440,6153150,6175590,8067180,7576815,6824820,7691310,8109000,6140400,5415180,5326950,4856730,5821395,6144225,5909370,7813965,1
207,6168450,5881575,6236280,5908605,5602860,5708430,5540130,5824455,6353070,6570330,6179925,5689050,4739430,4004265,4993665,4170525,3526395,4446435,1
208,4478820,4561950,4419660,4094535,5020440,6059055,5442975,4696080,4548945,5400390,5130855,4950060,5529420,5102550,5451900,5437620,4564500,4843470,1
209,1202835,921825,916215,1092165,2225130,5167065,3343815,3381810,6893160,8635830,8813310,9191730,9658890,9679290,9743550,8429280,6405600,6746025,1
210,7491390,8577690,9050460,8250270,7621950,8028930,9043065,9133590,9799140,8697285,7865475,9164190,7995270,5350155,5000805,6165900,6862305,8684025,1
211,7145610,5392230,4816695,5647995,6567015,8017965,5929005,4593825,4966890,6728430,6102150,5512845,3942810,4053735,6466035,5264985,3925725,5489385,1
212,802740,616590,949365,1513680,1549890,1815855,1655715,1025100,545955,532440,794325,694875,466650,266475,348330,543915,429420,767805,1
213,2967435,4206480,4084845,3916800,4485195,6225570,2187390,2212125,5886165,1932900,915195,969510,1478235,1110525,867510,1127865,1295145,2062695,1
214,464610,473025,1192125,1630470,909840,1668720,3392265,1456050,820335,871335,1029945,605625,431205,340170,360570,431460,457980,930750,1
215,1944375,2403375,2846055,2827695,2617320,2870280,3444285,3110745,2228700,918255,668355,884340,470475,763470,1586610,1272195,1695240,7450845,1
216,8755935,8977530,8678925,8762310,8883180,9207030,7042590,6434160,7251180,7393470,7755570,7897605,7731600,8297190,9241455,9263130,8574630,7825695,1
217,6860520,6769230,6331650,3045975,3163275,6260505,4496415,4095810,4961790,3354270,2711415,3781905,4948785,5762235,6958695,7280505,7440645,7122915,1
218,2663985,3045465,3511605,2272050,1528725,2447490,2950605,3332595,5788755,3627630,4597395,4761360,4519875,7774950,4920990,4179960,5003100,6026670,1
219,6323235,5440425,6891120,7351395,7561005,8834985,8355330,8488950,8697285,8834730,8431320,7128015,7422030,7930245,7961865,7574265,7124445,7719870,1
220,6826860,5759685,4933230,5297880,7007655,6862815,5149980,4386765,5509530,4740450,4759830,5678085,6067470,6668760,6943395,6398205,6849300,7788210,1
221,9214170,8667195,10573830,10476675,8530005,7437585,6965325,8365275,11214135,11616270,10690110,8876040,7895565,8219670,9109875,7385565,7124445,9134610,1
222,6004740,5314200,5353980,5815020,4043025,5169105,5493210,5646465,6587925,5033955,5304510,4594590,3986415,3477690,3642165,3472080,3478710,6570330,1
223,10989480,9333765,8718960,9758850,10513650,10903290,7883325,7214715,8346660,9668835,11461995,2795820,396780,727260,1843395,364650,42075,202470,1
224,9040770,8203095,7547235,7691565,8617470,8770470,8718705,7240725,7041060,8407095,8680455,8744460,8522355,6099855,4453575,4844490,5510550,5951700,1
225,6020550,6768975,9502320,12058950,6028455,5160945,9618855,12573540,12650040,12641370,12559770,11931705,11342400,7441920,7630875,11581590,11511975,11786610,1
226,1135770,3972390,3209940,4170780,4747080,5358570,6622350,4460460,4530585,6815640,4519620,4348005,5801505,5410590,4242435,4121820,3440460,3580965,1
227,1723545,1618740,1318860,1341555,1624095,3369825,1282140,881025,1181160,1120470,1471350,1780410,1078140,1180650,1077120,1050345,967725,1388220,1
228,6530295,6423195,6882705,6947475,6608070,6555030,6970170,6978330,6989805,6928860,6902340,6983175,6906420,5330010,4858260,5164515,5530695,6079965,1
229,8780670,9287355,7107105,5825985,6535650,8492010,10394055,7611750,4444905,3340755,4164150,8168415,6188085,5368005,5024520,4670325,5784675,6660600,1
230,4863360,3998400,4584390,3653130,4182510,5953485,2762925,2969985,3051075,1676115,1114860,1072020,1500165,3022515,4405635,5913705,2864925,2849115,1
231,7783875,7542390,9031845,7767555,7367460,8126340,8988240,9142260,9157050,9308265,9236865,9255735,8871705,8793675,8738850,8850030,9051225,8928825,1
232,5581440,5776770,5176245,4705005,4516050,4763910,5849190,6601950,6625410,5803545,4708575,4392630,5225715,5733675,5280540,5786205,4653240,4773345,1
233,2237625,2622930,4443120,6270450,4705770,5033190,8415765,10113300,9844020,9605850,9740235,10052100,9816225,9286080,6455835,5191035,6612150,7860630,1
234,7790760,8869155,8136030,6838845,7377405,8148525,8385930,7863690,6963030,7670400,8605485,8246700,8179890,8107980,7941975,7695390,6711345,6637650,1
235,7035705,11710620,11678490,12099495,10675065,10090095,9620640,8749050,6756990,6064665,6557580,7047435,8016180,5797935,4337040,5076285,7254495,9255735,1
236,1149030,1639905,1240320,1072530,1794945,8791890,11938335,10473615,6968385,7745880,11155740,11554050,11721585,10916040,10879320,9223095,8085030,9841725,1
237,8536635,7995780,6931920,4268700,3900225,5327970,5396055,5669670,6500715,7221345,8022555,8786280,8660565,8643735,8841870,8122005,7778775,8235735,1
238,397800,661215,2163165,3754110,5962665,7268010,6142950,4690215,4946745,5303490,5413140,6529530,7490370,7414125,7364655,6541260,7169325,10346115,1
239,1274235,1068195,811920,1131690,3213255,6801615,2339625,992715,961605,1529235,2010675,1762815,1482060,1673820,1562130,2025975,1567740,2417400,1
240,6463740,4523190,4790940,5975160,5452920,6698340,6699615,4096575,4265385,5703075,5342760,5740560,6038145,4973265,5000805,5233875,5151765,6215880,1
241,2600235,2167755,2258535,2744310,2574480,4264110,3261195,2025465,2230485,2209065,1913265,2079270,2328660,2133585,2149395,2251140,2400315,3814545,1
242,2651490,3255585,6258210,5315730,5407020,7886640,9016545,9116760,8913015,7851195,7151220,5054100,3131655,4180725,7860630,7520715,7433760,6898260,1
243,2809335,3700305,3424395,3322395,2344980,2853705,3293580,1901535,2334270,3371355,2245020,2468145,2825655,2372520,2660670,2794800,2606610,4367640,1
244,9177195,10294605,9124665,8057490,9202950,10911705,10326225,8782455,9407460,9070095,9529350,9334020,7926165,7512810,7393980,8857680,11650695,11410230,1
245,1834470,2660415,1496595,1399695,1293615,1537140,4176135,1453500,1160505,1186005,2126445,2092530,902190,957525,824925,1211505,1856655,1839315,1
246,5560530,5879790,5316240,4488000,3949440,4970205,6341340,6098070,4621620,4188120,5180835,5673750,5500350,5227755,4644825,4598415,4688430,5498055,1
247,5541150,7115265,7336860,5245095,6777390,11478825,10218360,7342980,8093700,11132790,11112390,9928170,5289975,4935015,4964085,3084990,4059600,8700345,1
248,10410630,11073375,8716410,8357880,8263530,7735425,7082880,5427165,7003830,10523850,10648545,7152240,7046160,10616925,10969080,10545525,10775790,10750290,1
249,9311325,9388590,9135885,7555650,6681000,8202585,8789595,6895710,6207975,5576850,5983065,6860775,5913195,5252490,5570730,5858625,4978875,5487090,1
250,16830,0,255,255,561000,2213145,464865,1809735,2774910,943245,954210,4947000,966705,1023570,7367715,2853450,2639505,6293145,1
251,5381265,5242545,7092570,6930645,6710325,6500205,1436415,1401735,7040550,4227900,2063460,1820700,3774510,4154970,2880990,826200,919275,7436820,1
252,7389645,6762600,7082880,6721290,6464505,7117815,7770615,7511025,7004085,6048090,6529530,7721400,7489860,7713240,7297845,5778810,4767990,5104080,1
253,6421665,6704205,6841395,6079710,6152640,7340940,7357770,7154025,5872905,5967510,7027545,7032645,7459260,7243530,7023720,6785550,6953340,7110420,1
254,11980155,11788650,12035490,11679765,10922925,11064705,12006165,8235990,6661620,9276135,11938845,11896260,12018915,8761035,7760925,9033885,10161240,11806245,1
255,6528510,8131185,8325240,7997310,7829520,8223240,8542245,7464360,6752145,7453395,7976910,7970790,6309210,5920845,6288045,6760050,7170600,6662895,1
256,4054500,4140690,6684060,8486910,7997820,6833745,3242580,2288625,2705295,4422465,5319810,4381920,4417365,4329390,4633350,4433430,3941535,4472700,1
257,850170,793815,2422755,2829225,2188920,3272160,2460495,1781940,3604935,3372885,3650580,5066850,5156610,5270340,4900335,4660890,5105355,6575940,1
258,3778590,6308190,4661910,4245750,3604680,3806385,6393105,3988455,4420935,4181235,4137375,6002190,4192455,3488910,3060000,3152820,4269210,6190125,1
259,9564540,9541335,9748140,9081825,8843400,9361560,9095595,8451465,8884965,9251910,9128745,9301890,9026490,8562645,8624610,8799540,9048675,9656595,1
260,10608510,11055780,10069185,8501955,9264150,11362800,3317550,2970750,5844600,7253730,10052610,8468295,8495580,9484725,9877680,8976255,8928060,9940920,1
261,5422575,5592405,5928240,6181710,6753420,5674770,5905545,8635575,8769705,8820195,8111550,6383670,5842305,5998875,6734040,8332380,8411940,8339265,1
262,8435400,8459625,8502210,8870685,8584065,8468040,7541880,6881940,7067835,7669890,7820595,7387095,6354345,5898150,7079055,4456890,3822960,5020185,1
263,6721035,6095775,6025905,7272345,7419480,7811925,7406730,6812070,7416420,5831340,5216790,5349135,5149470,5061750,5236170,4870245,4476780,4478820,1
264,5783910,4994685,4547670,2305965,1946925,3333105,5116575,5367240,6067470,5028090,5026815,6545595,6031005,6015960,5747190,4852905,4218975,4089180,1
265,8029440,6882195,6803400,7424325,6436710,6082770,4472955,3537105,4734075,5915490,5827005,6157485,6477000,4420680,4137120,2947035,1698045,2243490,1
266,10389720,10295370,12165540,12346080,11043285,11087655,12449355,12463380,12154575,12093375,12224445,11977860,11506110,11551755,12671715,11743770,11716230,11226375,1
267,4892430,4498965,5455980,4582350,4822560,6364800,4733310,3234675,2946780,3604425,3323160,2837640,3513135,4361265,4112895,3752580,3924195,5406000,1
