,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Class
61,403.21283,349.9893,387.20578,506.3648,472.16928,1988.0887,675.1671,717.77747,446.40533,659.67456,474.4666,440.82446,348.32242,329.50275,505.7935,406.56097,504.9664,0
62,222.79395,178.33902,395.27127,540.72797,767.092,2689.6853,728.24164,282.13712,227.81927,773.4665,260.93332,370.3267,414.17377,636.4109,411.59467,299.36258,230.93913,0
63,935.5086,1179.9646,3528.491,1733.2764,3403.275,3168.1836,2176.65,3282.6733,7702.4414,2642.325,4129.855,5443.601,3804.1274,3621.0845,19831.168,8464.757,15031.805,0
64,333.8985,339.85413,1382.5985,637.4669,671.72675,3507.683,1168.511,1171.4263,691.3441,322.2998,213.73065,348.08633,841.00684,642.77856,1152.0007,251.87257,247.34633,0
65,13951.549,12337.736,54211.758,4982.178,6327.9062,12212.109,3776.0947,2572.636,2811.2441,2027.9114,1012.6244,1553.2827,2528.4102,1138.3201,1402.0614,2757.307,2084.7817,0
66,3500.6758,3942.9048,7604.9404,19610.424,5894.373,5223.3022,5715.6865,4251.092,4738.451,3282.4736,4108.4326,3948.9397,4529.869,3098.85,4461.433,2395.253,2701.708,0
67,1683.728,1478.208,3100.3513,1685.0732,2048.307,2489.1555,1959.0713,1396.849,2668.7664,1265.0664,2455.0955,2248.3442,3834.8125,2419.4587,3075.8274,2109.6445,1972.2036,0
68,1195.7422,1065.3643,662.9609,822.85547,654.5838,1905.2847,453.9386,414.85645,767.8393,505.50388,390.70154,1048.6824,1534.9785,4688.9897,1626.775,3488.0544,2241.1643,0
69,1887.8347,3062.8767,2104.8215,5742.0347,1762.8704,2153.9297,2074.2134,3220.668,1712.9426,1158.5961,999.13934,1278.6285,1225.9043,1984.7148,967.77277,1030.3037,1106.5516,0
70,1183.049,1211.8862,1697.2843,1526.3835,1795.5618,3782.734,1578.0846,1535.1163,2070.6838,2114.398,2452.7148,1302.1433,1044.9994,1420.5687,5611.0444,1953.2389,1846.464,0
71,14866.466,15931.643,2247.036,3348.3914,6267.7983,7889.041,14017.588,22433.193,2478.9988,2517.1543,11904.8955,8369.987,12265.444,37731.04,1927.0692,1576.574,9889.283,0
72,980.9733,1719.4103,2575.2407,1502.0498,1523.5975,2753.1987,1816.4587,1828.5942,2497.0823,1206.0453,2094.3345,1326.8264,1124.3743,759.70306,736.3409,1401.8159,1090.9138,0
73,5457.5786,6175.524,5032.1763,9220.727,8378.641,13108.113,12868.156,7353.5327,6632.6533,6821.8735,4926.947,3392.4714,2979.4307,7079.74,2489.3872,1952.6484,1995.5497,0
74,2858.6475,2924.091,2877.2947,2524.143,2651.0112,3296.231,2616.9756,3724.6667,2785.859,3521.8364,3201.1577,4137.5664,3111.9368,5531.174,3473.149,4075.8335,3849.0203,0
75,642.6361,600.60425,415.32544,422.57678,397.98474,1822.3351,672.6329,755.453,1848.775,543.01575,666.2363,307.1228,473.60114,585.5899,670.04095,565.3137,572.45233,0
76,449.19073,676.9802,506.77954,491.0192,464.79498,1548.1074,479.86023,489.47232,359.69257,405.2854,586.5709,607.9317,513.2351,835.9327,491.96484,610.9189,615.88696,0
77,2983.6472,3422.366,2849.4783,4230.8926,4409.1597,4995.815,6094.678,4772.1094,3745.3574,4407.042,2953.7612,3174.0867,4356.927,3644.7117,3316.181,5552.054,4715.5283,0
78,1011.3598,1508.4148,1040.2125,1025.3704,1383.2758,3180.7734,1109.9514,1428.6061,882.2302,907.1824,1487.6855,800.13605,911.98004,3344.5374,1042.9762,904.30383,1424.5365,0
79,6582.517,6157.8384,6326.055,5031.198,6475.4746,5863.0747,5251.6562,3928.7615,7780.501,4883.3804,4701.9873,4052.142,4269.291,3626.8555,2900.1099,1979.3481,1989.5232,0
80,284.72867,365.5808,242.93025,167.64871,239.15448,1718.1252,392.90704,375.81763,352.2086,374.56772,320.64252,481.43292,260.48727,263.28662,184.09929,136.58777,245.97797,0
81,213.14449,194.79991,274.92737,674.52826,882.47595,1566.8188,267.5555,231.44296,196.09262,204.76367,413.2558,633.7249,338.2444,204.72087,194.052,266.94525,381.0532,0
82,83.49456,36.731644,23.258759,28.374367,1040.7484,1452.8511,1008.2363,1191.5532,1688.8638,979.2608,812.7544,736.19086,632.77313,397.02124,795.13794,725.65356,643.27374,0
83,524.69556,511.15082,560.6848,8500.314,1472.7692,1849.7836,479.56183,405.36804,400.91705,627.81213,625.09576,7005.9688,814.65454,484.62418,536.55176,1105.6299,917.3438,0
84,14750.764,16640.613,53792.305,43884.7,33234.848,42321.4,33580.758,39559.336,44206.824,33805.465,29289.998,14999.575,9414.276,9278.505,11818.037,12405.763,14754.254,0
85,1759.0288,1468.7151,1711.1343,2120.9116,2045.8453,1897.136,1823.2976,1660.376,1707.9746,1481.7726,1690.2959,2280.7595,2872.3818,3171.9229,3633.544,3924.246,2224.7976,0
86,743.2419,294.0224,400.615,3748.696,1445.1917,2077.4714,852.3351,1327.1326,4658.608,2380.721,7085.709,11069.009,4705.5483,8200.326,8124.1426,5966.818,9147.015,0
87,1466.8389,1169.0631,914.3037,8735.833,2657.6882,3658.6926,1730.7452,1846.175,4564.0273,2453.8877,1069.8304,2053.63,1662.9543,3863.0393,1054.1499,750.7128,1161.9814,0
88,0.0,0.0,0.0,0.0,0.0,2319.1033,35.20107,17.93133,43.58046,0.0,0.0,6417.129,1342.9287,1582.6404,1184.9152,3965.168,1418.0614,0
89,821.6528,731.6219,2629.974,1468.0553,1231.5172,6049.3613,2910.805,3683.7666,1399.6763,2700.6814,2342.588,3878.5745,4030.8408,3538.5117,1588.0801,2057.2236,1447.6313,0
90,106.32822,507.43665,272.71283,392.42615,390.52243,1819.2454,485.07797,483.42514,125.239494,82.20334,109.10986,350.92526,586.82434,272.18488,165.67488,130.39015,187.91905,0
91,44526.875,16683.508,9935.0205,12004.501,18617.621,10516.03,8144.76,8956.035,53056.844,30803.69,32434.686,28671.885,49709.363,42486.105,40023.73,38140.758,95812.96,0
92,19920.188,17999.643,19825.668,16713.303,11705.458,6864.7754,8637.609,7881.0107,11797.359,4656.8843,2816.799,3390.186,3195.9111,3335.2456,3646.52,2437.9146,1788.3779,0
93,425.66406,359.9285,848.94104,250.99034,241.25662,3199.3738,189.01424,184.2284,491.6056,394.5252,754.6317,396.8088,313.83115,346.52002,732.51697,408.69025,380.03162,0
94,1380.4504,1098.5116,1462.0048,1110.6514,1742.0125,1771.695,896.0105,768.5587,464.30276,586.16736,799.8133,905.5611,335.66086,837.218,1004.9542,1303.898,1052.4844,0
95,2358.4294,2289.5796,2581.9128,1990.9293,2054.525,3281.2473,2640.6162,1901.1742,1637.6548,2556.8115,2848.7117,3247.9683,3321.6538,3610.524,2787.7676,2888.4324,2274.2642,0
96,632.31915,1052.4467,3751.3445,2909.195,3462.1714,19296.846,66616.51,42190.9,14155.996,22115.822,8286.192,9218.5,40966.32,2363.4248,726.5148,1443.8984,1031.0238,0
97,5457.5786,6175.524,5032.1763,9220.727,8378.641,13108.113,12868.156,7353.5327,6632.6533,6821.8735,4926.947,3392.4714,2979.4307,7079.74,2489.3872,1952.6484,1995.5497,0
98,1768.2413,4949.9346,2103.4082,3853.4485,1740.2748,1981.7041,556.9986,586.7437,2601.8225,900.8203,808.4972,325.9695,407.74307,2717.184,722.90753,494.4082,548.0494,0
99,1186.038,2636.475,737.4335,583.11115,674.98944,1869.6609,1643.7017,5060.2974,4290.4287,1815.9504,3505.264,2159.2002,1604.9169,1188.0544,6017.14,1900.976,1906.1818,0
100,5214.969,8203.914,11694.931,10050.113,12865.287,10745.89,9862.666,6986.6045,6834.8584,7012.8623,8120.284,4472.7134,4392.094,18525.65,6732.032,6933.67,7598.609,0
101,1042.046,762.7474,699.50366,1071.8059,1478.4974,1508.3033,902.6413,997.94,1107.0269,3096.3008,1758.8862,1120.4208,1960.4915,3374.2527,5471.1777,5526.5664,7844.367,0
102,7041.349,8148.969,23042.22,19454.389,17522.941,25056.41,24018.475,22523.205,25269.111,4709.459,3307.3208,9813.745,6122.581,11543.48,9956.267,11024.065,14452.894,0
103,16319.74,14085.818,9256.586,14468.4,10850.807,10288.308,17449.234,7789.4814,3940.8936,12508.779,3140.2302,2107.5771,4102.0127,11144.551,6248.9624,1339.5007,713.0976,0
104,9846.305,22323.742,6293.284,9502.202,2288.9104,4406.446,2964.4995,2825.9705,2090.6228,1905.9156,1232.6892,874.964,644.5126,1575.2341,1528.8612,1644.9232,1149.0835,0
105,276.00958,133.0894,165.51419,118.625824,753.80005,1110.269,253.2061,278.2226,284.7788,1533.7915,300.92917,192.65063,256.82886,268.31332,1570.7231,891.1648,615.3395,0
106,6696.871,6124.4453,2483.948,2861.0408,2384.5063,4916.9995,2683.7742,1915.2384,2510.5369,2219.4438,1413.754,1632.3916,1649.092,4210.4995,4218.2163,3901.5732,3453.1072,0
107,4610.6216,1797.5009,2396.1287,1535.5696,1508.4639,3072.1099,1208.9105,1548.7498,1043.3632,1440.7573,1821.5841,1431.8549,1777.1432,1491.0184,1291.7053,1867.3147,2276.635,0
108,2776.9207,2573.0264,2223.6162,2593.2454,2318.8633,4791.6787,1310.2073,1425.0947,3694.6724,2316.7146,3481.286,2625.8857,3109.1938,4697.608,3531.3083,4050.9604,2833.0955,0
109,2959.4055,2725.1677,2628.428,3533.459,4336.3687,6884.962,3779.9739,2997.0605,2411.968,5239.504,5164.4316,4721.6753,5849.462,4665.2217,3462.1274,4627.4243,9108.355,0
110,672.32294,747.7203,1176.4928,697.3553,789.52216,2163.8862,523.5418,426.66852,615.695,867.4985,641.8328,722.67596,727.5874,929.94366,1332.6108,773.86,628.2258,0
111,1696.3503,1726.8058,2010.1741,1571.8394,1792.146,2460.1711,1507.2839,1489.196,1949.1575,2459.8914,1641.7327,1824.5127,1660.5519,1437.9257,1940.7999,1967.0698,1957.0974,0
112,3444.2578,3051.112,3078.59,3111.4487,2762.8403,3537.1577,1902.3225,2005.2692,2229.4626,3125.2036,1919.6768,2083.6147,1723.8513,1917.8335,2347.289,2029.3569,1997.005,0
113,1532.2416,1597.885,1579.8923,1714.5547,1856.5463,2048.1409,1790.0621,2070.0833,3641.4753,2140.6394,2200.2095,1815.7594,2059.4128,1913.939,1629.9774,1580.511,1858.4244,0
114,2525.7402,2446.0134,3139.3372,2903.4807,2457.5151,3557.372,6257.8643,7854.474,6752.4956,5160.991,5894.798,4453.3438,7840.223,6632.4165,3438.927,2387.103,2806.6753,0
115,1973.1178,2067.0112,2161.3894,3500.5632,2145.065,2937.601,2326.0286,2393.7322,2148.665,3859.754,3911.5583,19295.076,4463.143,4352.8447,3075.7744,3442.3296,1804.7988,0
116,1789.0414,2170.6655,3006.4336,2452.0247,1871.4757,2932.4443,1702.4839,1490.2681,2679.6816,1477.3528,1771.3079,1592.3228,1498.6434,1606.091,1899.35,1219.1056,1311.161,0
117,3234.6863,3076.9011,2854.0994,2255.5627,2550.8584,3368.1208,3703.6318,5475.1094,3227.568,4684.215,4307.769,4091.5508,3936.8442,9139.133,7721.5605,6709.137,6698.806,0
118,458.02725,445.44202,536.6742,667.0613,549.1524,2562.4636,2874.192,1400.2072,847.182,992.88983,945.6354,596.6051,1503.3759,743.6479,1471.0886,1501.6669,1748.7123,0
119,14403.031,9280.202,6817.422,5015.0117,4805.7446,18879.566,5984.383,5033.7437,3840.9487,3447.6045,5883.1934,3031.264,3165.9216,2724.9382,2252.014,2855.2463,3405.0005,0
120,5189.635,4339.6504,3042.6533,2139.8398,4704.28,3346.6418,5070.9395,3344.6726,6013.1016,6804.012,10869.4375,6865.227,5949.0757,6201.6255,5255.4062,6065.19,8374.866,0
121,2166.8086,2377.3157,2607.3125,2639.485,2015.6736,1938.1395,2028.6216,2653.4028,1954.801,2510.691,1916.47,1875.7383,1899.6079,2092.88,1996.5994,1991.6337,1843.74,0
122,1259.1287,1189.2191,1431.3553,1450.3824,1368.3645,3024.7178,1568.8489,1865.7544,1505.3666,1623.8645,1211.6747,1445.8634,1287.3962,1231.1621,1958.0631,1580.0188,2058.7617,0
123,10227.782,13773.227,19640.998,23474.057,20033.723,16627.28,14547.534,10593.091,10233.4375,11009.984,15975.289,4437.4805,4626.5405,10880.104,6103.8,10466.991,5961.0493,0
124,4680.198,6519.51,6984.49,12771.47,8896.167,16595.428,11908.461,16030.609,12308.604,18956.535,8489.292,10476.0625,10501.156,11195.439,8092.155,11663.082,7751.0405,0
125,552.7156,395.40485,360.96063,699.4739,667.9244,2519.9448,438.87283,629.5747,367.02512,617.43304,264.42172,699.3831,298.25656,327.42883,716.32855,45.078182,67.74953,0
126,1216.037,777.5488,940.2489,1609.5674,1597.8745,3149.5864,1373.8905,1753.2103,1252.8055,1873.1813,1226.3267,1249.3391,1419.613,2223.7998,1838.8882,1884.7288,2388.3662,1
127,2002.6151,1807.0225,1942.4138,1068.3237,1058.6127,2145.2417,1147.8025,1222.156,991.9718,687.52386,630.20703,874.2698,935.327,778.9374,670.00507,779.621,1037.423,1
128,50032.68,114154.086,6170.4136,6054.6567,42133.41,26105.426,16310.234,54990.934,5308.624,5595.698,10099.146,6913.8955,6540.505,14904.686,3746.697,4110.136,8781.535,1
129,8482.417,11980.954,15315.935,15147.855,14524.496,19014.21,26077.832,52487.336,31767.766,23096.496,21461.496,25168.354,26460.918,30802.02,32563.672,32889.516,50883.797,1
130,15926.536,15654.803,19035.633,12716.966,27160.328,26554.98,25943.574,25530.059,35091.336,31860.547,61911.977,39324.77,39228.1,56587.188,59960.242,55314.477,56734.863,1
131,1830.1144,1776.9797,1781.3269,2227.1128,1861.1516,2255.3516,1746.32,1773.0261,2968.7,2304.3083,1846.7012,4527.2314,2626.6938,3513.7297,2593.0989,4023.4888,4691.9756,1
132,10840.237,6367.7505,3530.423,3571.451,4072.928,6066.492,4659.5054,4470.352,9151.299,7519.7056,4955.311,9647.648,7208.411,8353.366,16864.95,6369.2764,4857.4385,1
133,2295.2808,3035.7524,1662.1113,2164.2595,2122.2546,3135.7524,1910.2397,1400.5454,2053.5527,2314.5442,1961.0352,2522.5918,1747.5729,1541.5427,1769.1715,1817.2318,2316.7427,1
134,9729.372,28673.945,8890.887,11220.215,13281.171,7000.985,10060.895,11041.815,297551.7,12163.182,9199.654,16299.634,6616.013,7971.0474,6891.8037,11359.08,8263.619,1
135,22758.734,2301.382,2768.9722,2735.5503,20343.113,14812.84,43769.266,17957.701,18442.297,6440.05,10837.219,5962.077,14857.057,6056.735,5398.424,24167.477,3305.831,1
136,40668.72,57285.273,68055.414,55876.906,80256.55,69897.95,76065.3,75904.39,91810.016,78648.484,123783.375,73420.164,66378.41,56704.004,12046.72,20014.238,17674.479,1
137,82870.266,16455.29,20646.414,11788.477,24273.955,6665.508,8643.732,12214.105,46160.434,43359.35,34440.016,49876.883,46511.043,36821.938,37904.242,18334.0,39415.312,1
138,23477.486,28301.395,167320.02,83156.125,42633.668,35896.54,44044.766,25741.88,28480.855,36116.297,42638.594,25207.86,24215.004,25006.77,28780.625,27495.79,26556.602,1
139,12314.962,3665.8955,3701.6113,8762.253,7360.9614,16506.338,25438.512,3947.2698,5178.215,13640.531,8022.394,16238.417,12814.257,3788.7036,5555.4033,8003.527,5730.909,1
140,17027.252,5899.745,5704.795,7438.3823,3720.4233,6934.6504,1874.0049,1687.0122,3363.9539,2462.2922,13651.079,3424.1956,4003.295,3735.1965,4620.322,3910.7446,3110.1428,1
141,4184.456,3957.4175,3351.1382,5612.888,6074.08,5591.68,7472.4336,11144.4375,4824.1353,4621.161,22703.752,11799.832,10682.494,12900.252,18821.555,33898.09,25885.195,1
142,1827.3011,1605.5798,2046.3702,29677.283,56244.242,41826.305,47724.05,35055.508,50198.883,38432.06,59819.266,57526.758,33021.64,27892.562,9303.997,9361.715,11028.682,1
143,8302.199,6794.4688,8328.669,10919.53,21451.71,12759.368,8064.033,8270.475,12864.347,11559.898,12815.022,9552.047,14179.929,10337.698,7851.4385,7650.4893,10186.942,1
