,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
35,217770,240975,254235,188190,231285,266475,281010,331755,374850,272595,300390,316965,275910,259845,248115,231030,186915,207060,204765,176460,201450,197115,226695,227205,173655,200940,172380,137190,0
36,64005,82620,41565,64515,66555,109650,91290,82365,85425,56610,70635,58650,22440,23460,82875,78030,66555,58395,25245,31875,47685,36465,54315,78540,46410,41820,65025,54060,0
37,106335,67575,110160,82110,120105,177480,110925,90780,93075,117555,156570,148155,105570,113220,151725,111690,137190,150705,96900,77265,122145,64005,79815,113730,70125,74205,87465,67320,0
38,53550,38250,16065,23715,73440,71145,70125,53040,46665,43350,68340,64770,42330,34680,44115,36975,49470,66810,72675,57375,44880,38505,41310,66300,27540,34170,30090,29580,0
39,78030,43605,63495,54315,50490,90270,75225,77265,72675,53805,75225,69615,46410,51255,97920,61965,55080,47940,52785,48450,44625,37740,57630,53805,29580,40800,44880,38760,0
40,29325,32130,45645,40290,43095,47940,27285,28560,21165,21675,42330,43350,20655,33150,24480,25755,24735,22950,15300,10710,14790,14535,28305,36465,15555,19380,43095,29070,0
41,48195,26775,42585,57120,183855,109905,96390,87465,68595,82365,134895,79560,59925,80070,94095,63240,90015,86190,82875,122145,75480,54315,126990,44880,58395,77775,62730,65280,0
42,135405,154020,169065,188955,149175,129285,134130,113475,39015,41565,80835,83895,45645,45900,23460,24735,67830,51255,47940,56610,34680,34935,88740,69615,44115,46920,26265,28815,0
43,68085,23205,12750,13005,34170,45135,39270,35445,32895,25245,44370,31620,17340,26010,29070,14535,12495,24735,28815,39780,44625,23205,26265,29325,20910,16575,19635,18105,0
44,29580,13770,11985,21675,41565,38250,27285,45135,30600,61965,111690,74460,54315,77265,102000,126990,128265,105060,116535,95115,95115,124695,147900,94095,66810,51000,60435,68340,0
45,119085,71910,55590,61965,82875,99705,100215,75480,64260,78285,123420,159630,124185,109905,71655,63240,56865,49725,52785,71145,65790,48960,85935,118575,68850,63240,73950,46155,0
46,54570,80070,57375,75735,61965,73440,56100,55080,47430,90780,145350,53805,98685,191760,146880,154275,196605,178245,183090,196605,256785,235110,281010,289680,264690,244545,206805,195840,0
47,83385,12495,4080,13260,63495,66810,54060,38505,23460,40035,87465,77775,6375,4845,11220,6120,13770,8925,13770,18360,17850,2295,1020,1530,1020,2295,2805,1020,0
48,151215,114495,78795,73440,53550,58140,69870,59160,52020,61965,126735,96900,58395,45645,37740,44625,33915,39780,44115,59925,66045,59160,87465,46410,30090,31365,35445,32640,0
49,16575,7140,14535,18105,30090,42330,20400,21675,36465,24990,24990,16830,6375,9435,18870,9690,13005,24225,23715,28815,37740,40290,64005,61455,49980,54060,82620,64005,0
50,15810,765,255,255,43350,49215,29325,12750,11475,23715,23460,8670,2040,7395,3060,3060,1785,0,255,1020,0,1275,2550,49980,510,1020,4845,255,0
51,349605,79560,66810,369750,352920,93840,91290,357510,332520,93075,97920,368985,77010,74460,386835,359295,82110,82110,489600,455685,81855,83640,518925,60690,62730,437835,450840,100215,0
52,44625,19635,25245,21930,22695,28560,17085,5355,10455,17340,27030,8160,5100,3570,2295,4335,3060,4080,4335,2805,1785,1530,12240,6885,4080,2805,4590,5355,0
53,25500,18615,11220,20400,33660,47430,29070,30345,23460,11220,34935,21930,8160,12240,32640,25755,23205,38250,13770,9180,12750,15045,18615,18615,13260,8670,6885,7140,0
54,89760,84660,128520,96390,90015,119340,114750,116535,128520,98685,88995,129285,125970,125205,117300,130560,137445,128265,135915,152745,166005,134130,134640,139740,97665,94095,110160,83385,0
55,55590,26775,27030,46155,48450,45645,35955,38505,46665,43095,80580,86190,57630,47940,32130,43095,48195,36975,36210,39525,42585,33405,45900,40290,29070,38250,37485,25500,0
56,296310,286875,294780,289170,276930,285345,300390,273360,268005,292485,292230,283050,260865,243270,261630,248625,268515,279225,243015,223125,238170,268260,247605,275400,198900,217770,190485,162945,0
57,104040,106080,107610,112200,120105,89250,93330,100470,133110,129540,114495,111945,93330,90780,125460,102000,90525,78795,88995,118575,90015,68340,116790,146625,111180,136170,130305,135915,0
58,27795,21165,18870,17340,54570,43095,27285,21420,35445,29070,40290,37740,22695,38505,47430,25245,33150,47430,46665,35700,63240,45645,49470,64770,44115,45390,54060,41820,0
59,39525,34170,28305,26010,44115,71400,47685,44115,34680,36975,79305,236895,170595,97410,143820,116025,175185,154785,54315,54570,49980,26265,45390,67065,36210,54570,60945,44115,0
60,77775,37740,31875,133620,128265,124185,31365,30600,111945,87465,87465,13260,8160,39525,50490,56610,22185,19380,77010,99450,100725,13770,22950,114495,79305,103785,23205,16065,0
61,68850,17850,13770,70635,67575,60435,38505,48195,56100,62985,67065,14025,10455,40800,21930,29835,6120,8160,38250,52530,57120,15555,18360,66555,40800,48450,6120,6885,0
62,95880,123420,174165,188190,123165,156315,214965,150960,162690,195840,177480,228990,264945,188700,138210,209865,167535,120105,166515,156825,109650,154020,161160,132855,99450,121125,125205,101235,0
63,53550,16830,12495,56100,67575,65790,33915,37995,75990,79305,87720,13005,17595,49725,44370,43605,10455,13005,54315,75735,53805,13770,14025,71910,64260,71400,13260,10455,0
64,42075,2295,1530,46410,66045,65025,35700,9435,24990,20910,60180,15300,2040,11730,17850,30600,4335,8415,39015,47940,35700,6120,6630,47430,49980,49725,11475,19125,0
65,43605,29835,38250,32130,61455,119850,136680,101745,97920,85680,134640,116790,82620,78795,131580,108630,101235,90270,102000,92565,91035,88230,156825,116790,101490,87975,123165,100470,0
66,10710,16575,14535,16320,29580,23715,46155,35955,28560,50490,79050,33150,63495,83895,57375,93585,109140,115005,123930,125205,130305,145605,171360,201450,157335,181560,12750,12750,0
67,32130,68595,17085,17085,64260,31875,20145,53550,19890,11475,53550,20910,9180,54315,19890,33150,57630,18105,17340,51510,10710,6120,54315,20655,10710,35445,10965,7395,0
68,20655,35445,118830,85170,64515,91290,116280,11475,9435,129030,110415,82365,104805,129285,41310,13005,114750,82365,52020,101490,88230,121125,126480,102255,198645,123675,127755,264690,0
69,17595,17595,48195,19890,23205,129285,23970,20910,148155,27285,25245,150705,20655,23205,91035,13260,13515,123420,18360,17595,110670,12240,15810,142035,25755,21165,128265,23460,0
70,22185,25245,16575,18105,40035,35955,32130,34935,24735,43860,38505,25755,39015,44625,24225,38505,49470,37230,39015,19380,13515,27540,39780,44625,19635,16065,4845,2295,0
71,148155,131070,141270,107355,150705,165495,131835,131325,158610,124440,158100,148155,101235,97920,133620,103530,113220,110925,103530,97155,109395,85935,115515,154020,94860,110670,111435,85170,0
72,43860,18615,23460,13770,44880,80835,52020,34170,64260,18870,41565,63495,14535,19380,59925,15300,13005,37485,18870,14790,41565,13005,11730,44625,6630,5865,31620,4335,0
73,52785,49725,52530,53295,48450,52020,47175,60435,82365,71910,100215,95115,68340,59925,118320,102255,90015,95370,85680,73440,105315,92565,103275,86445,48705,57375,71400,46410,0
74,183855,131325,101745,109140,122145,170085,149430,128520,142290,137700,163455,145860,108630,132345,193545,166260,123165,129030,123675,142035,145605,138210,189720,145095,122655,120870,130560,128010,0
75,15810,14025,6630,15810,60435,43605,57630,17085,15555,12240,28050,37740,5355,4590,3825,5100,15555,4845,3315,1785,1530,11220,6630,25245,1785,2040,10455,765,0
76,146115,13005,8925,140250,137190,145350,24735,14280,123165,126990,135660,13770,8160,131070,111945,114750,15300,6375,117300,111945,99195,7905,20910,139230,99960,101745,10965,13260,0
77,24735,8415,14025,17595,26010,25500,20910,18360,18105,18105,27285,27795,23460,18615,20655,13260,12750,15555,18105,21420,38760,19635,28815,40290,22440,30345,33660,9690,0
78,29835,23460,18870,22950,46410,44115,31620,26775,32385,20145,48450,52785,34170,39780,50745,31875,25500,44625,40800,37995,62730,53805,57120,77520,45645,50490,58140,47175,0
79,129030,103020,95115,77775,95370,128775,105570,81855,99960,158100,196350,129030,133875,130815,124695,119340,112455,85425,75990,67830,58395,63750,129540,142545,119085,82620,83640,86445,0
80,25500,19125,75990,33660,33150,83895,39525,36975,79305,22950,32640,91800,33660,18105,93330,29070,15555,109905,25755,16320,152235,18360,26010,153510,34935,13770,142800,40035,0
81,44880,28560,3825,6630,58905,77265,79050,58650,44625,26775,33150,46410,26010,46920,59160,28050,16065,25755,21930,7395,8670,16830,21420,43605,15300,11475,22695,16830,0
82,65280,40545,10965,14790,47685,66810,36720,42330,21675,20910,44880,28815,27030,16830,41565,38760,29070,29835,27795,20400,18360,20145,23715,42330,32385,17595,22695,12495,0
83,40290,40035,39780,37740,46155,43860,32130,33660,22440,24735,27285,33915,32385,26265,49980,51255,63495,56355,40035,35190,26775,23460,40800,31110,14535,19125,26265,15555,0
84,124695,95370,55845,53550,110925,106335,104550,79815,68340,87975,136425,40800,30600,72675,76245,76500,92310,36975,28560,61710,71910,81600,50745,74715,67830,84150,67830,59160,0
85,29835,3315,4335,22440,35190,36720,25755,18615,22440,28050,52530,18870,13515,8670,15810,41310,35700,60435,70890,97410,141270,135660,131580,146370,145860,141525,154530,152490,0
86,137700,128520,164220,161670,160905,195585,184110,157080,102000,92055,88485,110670,88485,137445,146370,127755,110160,111945,146625,102765,101235,106080,123420,137190,119595,72165,56355,41565,0
87,67575,43860,24225,19380,28305,35190,66555,54825,39015,30345,59160,44370,27795,22440,25755,20145,43860,37995,40800,44115,39270,58650,75990,63750,61455,110160,65280,67065,0
88,69870,32130,51255,65025,74715,61965,65025,52785,60180,88740,101490,58650,61710,56100,73695,67320,35190,36975,54570,45645,41820,44370,83640,67065,60180,75225,76245,47685,0
89,8160,0,0,1020,40545,51765,68595,65025,84150,65790,78540,101235,81090,72930,88740,55590,46665,70125,53295,52530,55080,45135,37230,56100,25245,35700,45900,46155,0
90,45645,64260,43350,27540,22440,20910,37740,17595,10200,15555,24480,53295,24480,16575,29070,34935,21165,23715,24480,20910,38505,146880,107355,31110,20655,54825,41055,13005,0
91,106845,57885,48195,53550,66300,75225,74460,78030,63495,39780,70125,54825,35190,43605,45645,45900,54825,78795,75735,69615,62220,72420,110415,75735,42585,52020,53295,43605,0
92,32130,2805,255,7905,29580,52020,41565,33405,11730,10710,32895,15300,2550,2550,3315,255,255,0,0,0,1275,1530,1275,6375,1275,1530,765,1275,0
93,29580,15045,4845,55590,62730,53805,30855,24735,10710,10710,84915,31620,15555,52275,25245,17340,4080,2805,20910,8415,8670,24990,59670,8670,8160,30090,27285,9945,0
94,443955,414120,469710,359805,329715,322575,274635,265710,269535,218790,223125,226695,149175,118830,157080,128010,119595,174165,149175,180285,160650,158865,164220,210375,199155,158355,187170,172125,0
95,37230,17340,13260,77265,74205,206550,65790,26010,10200,12495,60435,78285,20400,17595,14535,8925,2550,4845,8670,8415,152745,18105,21675,6120,6375,9945,13005,18870,0
96,75225,50235,44880,42075,71400,59670,67320,57375,62985,51000,70635,62985,47940,45645,47685,36975,63240,77010,53040,85170,88995,69615,91035,116535,60690,77775,128775,56355,0
97,154275,128520,93840,77520,94350,116025,109140,141270,90270,64515,130815,103785,106590,133110,100215,136935,136935,138210,137955,167025,159885,127245,153765,112965,92565,147900,123165,9435,0
98,32895,10455,9690,22185,29835,23205,20910,15555,17340,17850,39015,21420,13260,12750,12240,17595,22695,16575,7140,6885,8925,9435,19635,20655,19635,14280,7905,17340,0
99,21930,13515,15555,19125,34170,19380,23970,20145,15810,19125,26520,21420,11475,11730,17340,31365,19125,11220,12750,18105,17850,19125,50235,9945,9180,14790,10710,8415,0
100,142035,75480,58395,22185,91035,201450,182835,128775,109395,109650,134640,119850,75735,58905,107355,53805,71910,108885,75990,84150,129030,88995,111690,154530,61455,52785,86445,85425,0
101,29835,42840,104550,87975,33915,28560,59160,49980,36210,53805,129795,63750,26010,35190,33915,30600,45645,66810,64260,61965,100215,94860,113475,134385,142290,117300,99705,146625,0
102,37740,8670,5610,18615,30855,17340,14535,22695,28305,11475,18360,9945,2550,10710,9690,6120,3570,12750,6375,7395,7395,1530,2805,6885,1275,765,6885,510,0
103,71655,19125,765,1785,58905,45900,29070,11730,15300,30855,38760,20655,5355,5610,7650,9180,10200,255,2295,7140,7140,9435,11985,52785,1785,2295,8415,510,0
104,71145,41820,18615,19890,59415,97155,79815,76500,66300,57885,88230,57885,27285,33405,47175,38505,38505,60945,44625,38250,46665,39780,66045,58140,41820,34170,66555,49215,0
105,415905,443445,518925,448035,427380,491895,419985,413100,468690,403410,433500,461805,404430,405195,476085,382500,396780,463590,398310,392700,466650,396525,418200,503370,422535,397545,516630,392445,0
106,24480,6885,6630,32130,36465,164730,40035,28305,14280,11220,70380,48705,19380,15810,6375,8160,12495,8925,15045,10455,191760,23970,29580,15555,3060,6885,10200,16065,0
107,154275,112710,85170,103275,134640,107100,90780,87210,107355,99960,113985,94095,77775,109395,103530,123930,122400,153765,155805,147135,155805,164475,174675,147390,158355,160140,232815,173910,0
108,237660,191760,187935,213180,200940,243780,204765,203745,210120,217260,263670,278970,246075,249900,286620,266220,248880,268770,298095,288150,276420,277695,270810,279225,239445,277695,299880,305235,0
109,255,0,66555,17850,30600,27540,15810,66810,52785,12240,12750,78795,50490,47940,77520,75990,70890,43860,56355,55845,62475,88740,84915,113475,91035,15300,8415,138465,0
110,55845,44880,35700,40290,72675,58395,67575,47940,36720,28305,67320,32130,29580,39780,45390,43605,34170,30345,24735,23205,19125,32130,39270,24225,19380,23205,17085,23970,0
111,159120,131835,110670,100980,108120,181305,185895,146625,147900,140250,203235,193290,146880,163200,169320,185130,186915,143820,141015,144840,181815,202470,181050,231795,182835,215220,209865,177735,0
112,271320,273360,217005,216750,213945,265710,192015,85680,95370,62475,71400,67830,20400,23205,319770,278460,325125,276675,280245,347820,410550,301410,286365,353940,314670,268260,282795,239700,0
113,33405,18360,22185,56610,73440,53295,45135,35700,30855,28050,42585,49725,35700,37230,45390,65280,33660,26010,27030,33150,33150,33405,55590,58905,40800,47940,45645,45390,0
114,48195,14790,18105,17340,26775,76245,50490,45900,57120,21420,32385,103530,14535,13260,135915,25245,18870,153510,14790,17085,149175,35445,35700,158610,14025,14790,144075,24225,0
115,18870,13770,12750,28815,24735,18360,17595,17850,14790,10710,24735,20400,15045,5610,6885,5100,12240,7650,6885,7905,7905,4590,13770,24990,11985,12240,14025,7905,0
