,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
52,21267,17614,4951,3742,10388,18947,17971,11650,7499,7960,16484,20972,13271,17082,17051,13325,11047,9686,9497,9502,9309,8680,14011,16771,10406,9071,9002,10117,0
53,47938,34588,34498,37539,44765,57938,58889,51575,45825,45553,60790,63923,44680,49925,62381,60955,50098,41435,44004,46464,54192,56879,60397,79737,62674,63807,58704,50859,0
54,53729,57030,66113,72846,76738,75183,66657,57488,51577,44236,44187,54174,38778,34214,37530,39738,40150,44869,40328,32577,33011,34971,46686,51770,40663,34139,32859,34864,0
55,9537,7035,7557,14063,20609,17424,16222,12153,11025,10372,15872,15868,9902,9493,13264,14820,12060,9397,9260,8869,8878,8734,12783,16400,9208,9786,9874,11728,0
56,78480,57864,68643,9771,6132,38043,79512,83827,86429,61846,68780,79974,64842,91906,70299,61632,60429,73613,74433,70209,75778,78721,100202,125227,106423,110436,114088,111164,0
57,20962,16956,18471,20454,28452,34597,32055,30075,33421,31299,38554,38485,27299,31050,37346,34609,32794,36891,33177,28412,29151,26727,33421,39193,27438,26101,28405,28146,0
58,76450,78866,84179,29703,23275,69372,77647,71948,71948,31681,38215,79061,68610,69648,83826,20730,16081,65196,70657,71311,69542,27373,33195,80130,72047,71198,83081,29335,0
59,10481,10330,16716,30228,25495,19687,15168,15523,15253,13059,17766,36852,12938,10335,10777,12770,17471,15434,13626,12381,11723,12977,26900,20879,12719,11322,11411,16297,0
60,26405,22170,18307,18874,32448,33535,32875,27983,26757,21598,27392,36572,22032,21386,24504,19842,17986,16839,15136,17207,20270,17894,23722,24296,13840,16534,17576,14640,0
61,17867,10927,12147,9210,13317,30736,24881,19049,24793,21295,25017,23817,14212,15987,23183,18723,19428,24587,19867,16056,20176,14740,18417,30104,14376,15156,24394,24492,0
62,9693,9490,102304,119935,89974,58907,64637,65606,54031,62025,80653,67034,67065,70345,69685,83072,78946,70013,81245,80955,80205,140140,196283,186062,222501,168606,109578,118060,0
63,48431,44620,54315,40902,47866,60847,50834,47993,60682,51988,55195,62768,44216,45889,56152,40349,38756,55090,44017,38696,46321,35333,40426,49519,31448,33058,43192,39648,0
64,180508,181239,188580,174095,172112,190549,162480,159730,180762,151634,156003,175285,143256,144750,172050,140417,137997,162423,141956,140663,154404,128485,131369,162176,130095,133031,153292,128554,0
65,7599,10828,9115,7621,5468,4761,15864,20477,19341,20173,27330,23538,18193,16009,15727,16297,16952,17404,14750,13481,11951,12819,12726,11656,3272,3327,10518,9590,0
