,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
29,2096100,1559580,1567995,1715130,2388585,2400825,2418420,2059380,1750830,1573860,1904595,2124660,1681470,1888785,2459730,1827330,1592475,1503225,1510365,1491495,1492770,1677390,2603550,2116500,1610835,1697025,2088705,2535720,0
30,1309425,374085,244290,178500,787185,2182545,1955085,946815,405705,361080,1564170,1817385,1797750,1830135,503625,317220,295800,259590,208845,259845,202980,236385,472260,277440,280500,2237625,441150,221340,0
31,2975850,2475030,2766750,2888640,2864925,2962590,2919240,2818005,2752725,2750430,3195405,3288480,3024045,3004155,2924085,2879205,2697135,2572950,2625225,2468400,2324325,2375070,2775420,2830245,2353650,2138940,1828350,1805655,0
32,1244655,1142655,1275765,1454520,1415250,1319625,1308915,1384140,1102365,1277550,2768280,2183310,1574625,2119305,2500785,1992570,1906635,1684020,1755930,1951515,1947180,2172855,3082440,2442900,2305455,2771595,1251030,1282395,0
33,2007360,1527960,941460,1055445,2042295,2000985,1740120,1647300,1183710,836910,1662345,1336710,930240,1511130,1434885,1542495,1480785,759900,712215,1187025,673455,625005,1645260,1544535,1063350,1345635,720885,551310,0
34,714510,966960,891990,888930,885870,1006740,1302285,932790,1075590,1102620,1475940,1809480,1559070,1680195,1202325,1232670,1795965,1690140,2085390,1676370,1780155,2202945,2434485,2445705,1949985,2100945,2137155,2377620,0
35,1045245,976650,827985,961350,866235,805545,645660,708135,821610,638265,993735,1263780,713745,894540,1542750,1080690,992970,701760,747405,629850,462315,550035,934830,1528215,879495,677025,496230,324360,0
36,2113950,1548360,1716405,2444175,2781030,2773890,2651745,2403885,2279955,2134860,2755785,2996505,2360535,2674440,2764455,2307240,2266440,2062440,2055045,1891590,2060655,2135625,2678775,3083970,2282505,2335035,2127210,2033370,0
37,4345200,3248700,2207280,2011185,2661180,3352485,3622785,3448110,3278790,3124515,3949950,3203310,2695605,3625590,4009620,3855090,3256860,2778990,2615535,2583660,2500530,2508435,3435105,3372375,2391390,2276130,2360790,2507670,0
38,1674840,581655,370770,1056465,2238645,1895925,994500,665805,1013370,1151325,1661835,839970,641070,1591455,1267860,1213035,645150,460020,1117410,1381335,1487670,600015,753270,1725840,1095735,886635,478380,445230,0
39,1885980,1576155,1687080,2342685,2645115,2329680,2162145,2007360,1866345,2072640,2852430,4426800,3044700,2092785,1893375,2175915,2326110,1861755,1457580,1241850,1143420,1100835,1791375,4336785,2927655,1597320,1061055,926415,0
40,1377000,779025,483480,500565,891480,2397255,2992935,2491605,1695750,1334670,2295000,2397000,1394340,1592730,2153730,2051985,1800555,1376745,1308915,1340025,1346655,676005,826710,1844925,1291830,1358385,1273470,1430295,0
41,3693420,3242835,3234165,3144915,3189285,3319845,3157155,3310665,3673785,3464940,3977235,3453975,2903430,3022260,3348915,3034755,3181380,3615645,3114315,3001350,3209685,2979675,3180870,3461880,2925360,3063570,3353250,3175005,0
42,2653785,1751850,1437945,1956615,2835090,2858805,2892465,2549235,2635425,3056430,3281595,2557650,2016540,2145570,1893120,1844415,1923975,1790610,1910970,1952280,1966050,2277660,3242835,2770830,2279445,2511240,2428110,2347785,0
