,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
73,6912,12057,29007,22613,22372,25960,34205,32292,28630,32810,38286,48515,34817,27984,27307,26615,26289,20701,20322,28320,19176,17250,29033,4339,3587,3136,3834,12343,0
74,25235,24816,24054,25861,25198,27074,28483,27645,28011,29411,33813,34754,33835,34012,32816,33283,34131,33602,34164,32189,29338,28937,36746,30496,25354,23577,20327,17594,0
75,5927,8644,11916,7312,6114,7228,7675,7132,6189,7426,10280,13007,9127,12456,13025,9209,8186,7903,8959,8114,7702,7497,11292,17031,12562,12359,13674,11251,0
76,17027,14936,11995,10233,9887,9641,11418,12737,10159,9998,14288,17636,11327,10680,9612,10491,10738,8590,10200,11083,10331,10014,14527,18461,11548,9949,9112,10597,0
77,59126,50457,48120,46797,41804,44843,43005,43378,43251,47497,63789,58747,51989,52514,50706,45822,37464,36576,37800,36336,35282,40808,44487,44921,38163,35125,36498,43220,0
78,28797,15448,15443,18691,10889,5363,5973,7365,6779,8341,14636,7698,5107,5177,5619,6779,6880,5522,6849,11138,7153,7197,15223,12344,12504,12006,11239,11179,0
79,46599,35814,27598,28019,26376,28345,33641,31090,35022,42551,56564,56317,38051,30772,29079,28341,29239,30576,31589,27787,27188,26726,29507,27377,18424,12581,11303,10489,0
80,21822,23704,23565,21757,16629,12040,12968,17492,15204,14099,22735,16104,11116,13050,17589,16808,16500,19427,19299,16341,11296,10184,20333,26262,22224,15992,11416,10623,0
81,7503,3846,3458,2516,3117,4041,3604,3051,5726,22776,51437,9762,3167,2945,3103,2972,3366,3925,2223,2167,3045,2061,5363,6629,1833,2140,2574,1957,0
82,17213,14370,28108,37168,11312,9664,4945,739,343,1070,41900,44740,36153,38712,41427,33376,28310,24956,22001,20125,20821,23701,30979,37224,26486,1988,225,0,0
83,17641,14606,9672,13086,10885,8395,6503,5798,10894,19818,20644,15029,7664,8125,8968,7747,10319,20225,10439,8436,11624,11269,14423,14945,13150,12689,8320,10374,0
84,69397,65113,63822,61403,61022,60208,66622,64824,64468,71394,81857,67844,65743,69935,80719,76543,78164,67903,61324,66086,65453,55217,64567,58632,59183,70575,65076,67574,0
85,40717,34137,31561,34559,32207,29369,32837,31662,33945,36457,43415,47071,34892,35359,33965,35510,37310,36693,45163,50780,47700,43384,49700,46022,38973,41932,41823,41659,0
