,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
30,435030,81090,108120,239955,1660560,2313360,1727880,1178610,993735,624495,1368330,1850025,778770,780555,895815,700230,553350,889695,890715,929220,504900,527085,1647300,1979310,461805,443700,1224255,1640160,0
31,1685295,1316820,1093695,1040145,1153875,827985,606645,984555,1037595,716805,1222470,1210740,738480,791775,880515,714255,802740,938910,621435,602820,1062840,979455,1361955,1660560,1039125,831045,843795,1203855,0
32,4274565,4471425,6412740,3490440,3990495,8552190,5083680,4203420,6083025,6794730,7548510,7196355,7342215,6777390,4432920,4550220,5950425,6450990,5450370,6242400,6533865,5114790,6361485,10429500,6466290,4800630,5593935,10154865,0
33,1175040,142290,162180,281520,876945,2826675,3098505,2643585,1938510,1400205,2688210,2969730,1617210,1973445,2411535,2211360,1947945,1903830,1913010,1789845,1636335,1551675,2830245,2816475,1555245,1587120,1649085,1687335,0
34,4723875,4471680,5026050,4637430,4087905,4226880,4342395,4422975,3782925,2820045,3556740,3429240,1479000,1857420,2906235,2927400,2047905,2115735,2522460,2289135,1792140,2679540,5198940,5069400,3794655,4139925,3454740,2969985,0
35,1664895,3973920,4958985,5876985,6639945,6198540,4901865,3838515,2847585,1789335,2899350,3908385,859860,767295,1925760,1365270,1353795,1529490,1317330,1568760,2551530,1083750,1298460,1831665,1459365,2738190,1983390,1461405,0
36,741285,358530,317475,337365,1527705,2427090,2011950,1123785,643365,596955,1304580,3351975,1773015,1585335,1446105,840735,508215,515355,391680,419730,470475,651525,1341555,3101565,1339770,777495,568905,528870,0
37,657900,197625,121125,176715,1620015,1670760,1179120,655095,676515,575535,1094205,1295145,302175,423810,965685,319005,193035,436050,625515,674985,385815,246585,799935,1144950,252195,227715,343230,371280,0
38,1668465,720885,869295,1082475,2003280,1724820,915450,718590,1052130,773160,1547340,1994610,520710,469710,829005,561255,478125,625260,460785,451860,590580,301155,583440,1276785,306000,269535,727515,422790,0
39,1339515,544170,331245,970275,2709630,2473500,1993845,1394850,1135515,1282395,2766240,3315765,2024700,1879860,1607265,1648575,1622820,1408365,1492515,1577430,1272960,1562895,2983500,2528070,1595025,1644495,1418565,1563915,0
40,2335800,1866855,1525665,1645515,2248335,3203820,3737025,3411645,2856000,2607885,3938475,5336640,3936690,4619835,3981825,2999565,2422245,2386545,2359515,2352630,2420205,2295765,3467490,3537105,2253690,2375580,2320500,2413320,0
41,41565,65535,44115,39525,135150,1424430,2713455,494955,185130,123165,198390,1293615,276165,480930,1575390,572475,308805,142545,191760,1053150,1138320,2279445,2330445,5647740,1205385,1279845,2017560,110670,0
42,3058470,2556120,2365635,2303415,3053370,4261050,3468510,2972025,3059745,3275985,4285275,3205860,2013225,2076720,2491350,2473755,2501550,2770830,2659650,2596155,2922810,2794290,3819900,4427310,3150780,3032460,3202545,3095700,0
43,629085,55080,23970,49725,1768935,1918875,1374705,788205,351135,433500,1783725,1839570,934065,878730,906015,997050,592875,371790,622455,453390,463080,951660,1912245,1287240,760665,602055,400605,577830,0
44,1341555,804525,656880,723180,1136280,2451825,2436270,1980075,1519035,1266330,2127210,2591310,1392300,1958655,3086775,1908930,906525,729555,749445,749445,771375,783615,2187900,2158575,1135770,1013115,1049325,1244400,0
45,1833705,1001385,773160,824670,1035555,2387820,2990640,2196315,1479000,1428000,2516850,2605080,1834470,3349680,3604680,2501295,1493280,1044480,914175,915450,1118175,1550655,2618085,3009255,1820955,1523625,1485120,1744200,0
46,156825,1005720,657390,452625,532950,568905,465375,485520,526575,466395,969510,510255,279990,525555,677280,556155,926160,1068450,804015,832830,1258425,888420,1488690,546720,285090,489090,592365,562020,0
47,424320,160650,24735,41820,1005210,1096500,715785,112710,31620,65535,122400,324615,107355,43605,255255,89760,132855,48705,11475,36465,30600,274890,461295,443190,39270,0,7140,0,0
48,1001895,258570,289425,2131290,2970495,2847330,1930095,1296420,1038360,982260,3028125,2462535,1048050,1277040,1716660,1539690,814215,687735,706605,627810,756075,643110,1955085,1891590,443955,391680,268005,267495,0
49,5430735,4593060,5372085,5041605,4774365,5585520,4636665,3428985,3883650,5257590,6128925,4566540,2893740,2774655,3953775,3383340,2886090,3422355,3409860,3951990,4495140,3291030,3902775,3546795,2483700,2570145,3095700,1836000,0
50,4183020,2701980,2285055,1756950,1690140,1828605,2311065,2623950,2314635,2036685,3196170,2973300,1522605,1170705,1096245,1403775,1706205,1821720,1615170,1549125,1449165,1593240,3830355,4097850,2332740,2096610,1668975,1359405,0
51,1718700,381990,274125,1015155,1115370,1459110,773925,912135,1990275,1874505,3498600,581655,228480,1203855,1394595,1281630,490875,557940,3681690,2238645,1749810,435795,526065,2381700,1344870,1187025,364905,349605,0
