,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
36,23205,8415,7140,9945,37230,49470,70380,32385,16320,17850,35190,89505,58395,42585,34935,21930,16065,22950,21930,18360,18615,19635,37995,84915,37230,39780,16065,17085,0
37,15045,4080,2295,5610,29835,31365,33150,12240,13260,10455,29070,37740,6630,9435,24990,7905,2805,22950,13260,11220,6375,6375,20400,24480,2805,3825,6885,17085,0
38,18105,18105,14025,12495,29070,36975,17595,14025,22695,20400,27795,32640,7140,5610,18870,11985,9180,12240,8160,11730,10710,4845,5610,27030,10710,3315,19635,6375,0
39,51000,26775,11475,40035,77775,66810,57375,53805,34935,48195,112710,103785,81345,95115,83385,92565,87210,81345,76245,93585,66300,82110,110415,97665,81090,100725,109395,108885,0
40,126480,98175,79050,78030,115770,144840,160905,183345,127500,115260,177480,176460,125205,159375,169065,130560,135660,122655,103530,123165,115260,98685,140505,168810,124695,103530,96135,107355,0
41,0,0,0,0,4590,15810,43605,5610,1530,510,510,23460,2550,9690,25500,6630,0,0,0,14025,20400,28305,30855,136170,12495,22185,50490,3060,0
42,124185,102255,83895,77775,103275,136170,102765,124950,127755,122655,141525,140250,103530,87210,113475,130560,122145,158100,110160,86955,101235,87720,123420,159120,83385,109140,123165,116280,0
43,8925,5610,510,1785,33660,37230,21165,13260,5100,8670,28305,29835,15300,12240,18360,23460,9180,7650,25500,7395,11985,22950,37230,21420,24225,10455,7140,10455,0
44,29070,23460,19890,23970,34680,66810,57885,60180,54570,47430,52530,69105,51000,57885,80580,43095,31875,21930,19380,19125,19380,24225,46920,49725,34170,36465,34935,39015,0
45,53805,30090,29325,31875,32385,61965,70125,52275,36975,33405,56100,59415,47685,72675,84405,57630,35700,35700,23715,25245,36465,55080,77010,70890,42075,43350,39525,42585,0
46,9945,43605,21675,13005,30855,28050,16830,32385,43605,20655,40035,4845,2805,11730,22695,36720,39270,35955,23205,29835,54570,39525,62985,4080,2550,37995,30345,32130,0
47,10965,510,0,255,17085,23715,29325,765,2295,510,4335,2550,0,510,3570,1275,1275,0,0,0,0,7140,11730,9180,0,0,0,0,0
48,25755,10455,21930,54825,76245,58650,53550,43605,28050,30090,71400,64005,29325,27285,49725,42840,27540,16320,35445,31365,43350,17085,48960,34170,14535,10455,11985,6885,0
49,224145,198645,349605,116790,230010,269535,150960,117810,143310,170085,201195,147645,64005,85935,161160,107865,131835,116790,99705,125970,158865,129285,116280,233070,45645,57375,85425,55845,0
50,49725,36465,34170,28560,24480,28305,27795,37740,31620,34170,54315,35190,24225,19125,27285,23460,34425,32895,69105,35700,26775,21675,72420,51255,37485,37995,35955,23970,0
51,64770,5355,4335,63240,79560,70380,15300,24990,135915,131580,132090,13515,4590,111180,121125,104805,10455,9180,190485,158865,152235,8670,8925,145605,114495,111945,6120,7905,0
52,134385,94860,71910,86445,84150,98430,84915,99195,69105,91290,163200,106080,77520,90015,64005,62730,79305,88230,91290,76755,65790,72930,131325,121380,68850,74715,72420,70125,0
53,29580,15045,4845,55590,62730,53805,30855,24735,10710,10710,84915,31620,15555,52275,25245,17340,4080,2805,20910,8415,8670,24990,59670,8670,8160,30090,27285,9945,0
54,8415,9435,8670,8160,4335,2040,1530,6375,2295,2550,4080,10200,6630,9945,12495,4080,4845,3825,2550,1020,1785,6630,5610,13770,8415,11730,9690,14025,0
55,118830,77265,35190,11985,47175,125460,125715,97410,88485,81090,112200,102510,46665,40035,65790,53295,84915,64260,67320,64770,61965,22440,24480,118830,65790,83385,65535,58650,0
56,65025,55080,37230,35955,43095,55590,86955,80835,58650,43860,71400,64770,52530,55080,39780,41820,43095,31620,42330,57885,55845,62220,77265,42840,33150,32130,37230,30855,0
57,63240,61965,61965,37995,41310,79560,35445,42840,31875,34425,52020,86955,67320,34425,33660,22695,35445,30090,35700,29070,32385,39015,64515,56865,25500,50745,47175,43350,0
58,114240,92310,79560,70380,67320,51255,74970,80325,53550,70890,80070,79560,77265,73440,64770,99960,112455,110925,97410,98175,90780,95625,108375,99960,105570,98685,93585,109905,0
59,17850,2805,3315,12495,14790,8160,7395,22185,7905,6630,12495,4845,5100,12750,4590,5100,6120,4845,2550,1785,7650,2550,11985,8925,7140,7650,255,0,0
